# Volumenladung, Potential mit und ohne Ladung, und die Differenz.
# Die Ladungsdichte ist die deponierte Knotenladung geteilt durch das
# zugehoerige Knotenvolumen -- eine ABGELEITETE Groesse zur Anzeige,
# nicht die Groesse, mit der gerechnet wurde (das ist die Knotenladung).
r_m,z_m,node_charge_C,phi_V,phi_no_charge_V,dphi_V,Er_V_per_m,Ez_V_per_m,dEr_V_per_m,dEz_V_per_m
5.333333333e-06,-3.866666667e-05,0.000000000e+00,1.538658089e-01,7.699479474e-03,1.461663295e-01,7.112925590e+03,-1.165586848e+05,6.798892118e+03,-1.107307560e+05
5.666666667e-06,-3.866666667e-05,0.000000000e+00,1.514423166e-01,7.592141240e-03,1.438501753e-01,7.469777319e+03,-1.147140224e+05,7.138411846e+03,-1.089673406e+05
6.000000000e-06,-3.866666667e-05,0.000000000e+00,1.489022051e-01,7.479091798e-03,1.414231133e-01,7.812661128e+03,-1.127809990e+05,7.464356920e+03,-1.071198870e+05
6.333333333e-06,-3.866666667e-05,0.000000000e+00,1.462501931e-01,7.360466123e-03,1.388897270e-01,8.141185819e+03,-1.107632564e+05,7.776356528e+03,-1.051919351e+05
6.666666667e-06,-3.866666667e-05,0.000000000e+00,1.434911177e-01,7.236405770e-03,1.362547119e-01,8.455020372e+03,-1.086645246e+05,8.074099395e+03,-1.031871076e+05
7.000000000e-06,-3.866666667e-05,0.000000000e+00,1.406299145e-01,7.107058679e-03,1.335228558e-01,8.753892522e+03,-1.064886059e+05,8.357332353e+03,-1.011090949e+05
7.333333333e-06,-3.866666667e-05,0.000000000e+00,1.376715997e-01,6.972578976e-03,1.306990207e-01,9.037587063e+03,-1.042393609e+05,8.625858635e+03,-9.896164093e+04
7.666666667e-06,-3.866666667e-05,0.000000000e+00,1.346212507e-01,6.833126756e-03,1.277881240e-01,9.305943889e+03,-1.019206937e+05,8.879535908e+03,-9.674852848e+04
8.000000000e-06,-3.866666667e-05,0.000000000e+00,1.314839895e-01,6.688867878e-03,1.247951217e-01,9.558855769e+03,-9.953653796e+04,9.118274025e+03,-9.447356585e+04
8.333333333e-06,-3.866666667e-05,0.000000000e+00,1.282649650e-01,6.539973731e-03,1.217249913e-01,9.796265877e+03,-9.709084419e+04,9.342032549e+03,-9.214057374e+04
8.666666667e-06,-3.866666667e-05,0.000000000e+00,1.249693371e-01,6.386621014e-03,1.185827161e-01,1.001816511e+04,-9.458756688e+04,9.550818048e+03,-8.975337288e+04
9.000000000e-06,-3.866666667e-05,0.000000000e+00,1.216022613e-01,6.228991491e-03,1.153732698e-01,1.022458921e+04,-9.203065278e+04,9.744681206e+03,-8.731577245e+04
9.333333333e-06,-3.866666667e-05,0.000000000e+00,1.181688748e-01,6.067271756e-03,1.121016030e-01,1.041561576e+04,-8.942402991e+04,9.923713786e+03,-8.483155925e+04
9.666666667e-06,-3.866666667e-05,0.000000000e+00,1.146742827e-01,5.901652978e-03,1.087726297e-01,1.059136100e+04,-8.677159734e+04,1.008804547e+04,-8.230448763e+04
1.000000000e-05,-3.866666667e-05,0.000000000e+00,1.111235460e-01,5.732330650e-03,1.053912154e-01,1.075197664e+04,-8.407721583e+04,1.023784060e+04,-7.973827040e+04
1.033333333e-05,-3.866666667e-05,0.000000000e+00,1.075216705e-01,5.559504330e-03,1.019621661e-01,1.089764658e+04,-8.134469933e+04,1.037329494e+04,-7.713657042e+04
1.066666667e-05,-3.866666667e-05,0.000000000e+00,1.038735963e-01,5.383377374e-03,9.849021889e-02,1.102858359e+04,-7.857780729e+04,1.049463229e+04,-7.450299326e+04
1.100000000e-05,-3.866666667e-05,0.000000000e+00,1.001841890e-01,5.204156668e-03,9.498003237e-02,1.114502605e+04,-7.578023793e+04,1.060210128e+04,-7.184108051e+04
1.133333333e-05,-3.866666667e-05,0.000000000e+00,9.645823198e-02,5.022052352e-03,9.143617963e-02,1.124723474e+04,-7.295562228e+04,1.069597206e+04,-6.915430415e+04
1.166666667e-05,-3.866666667e-05,0.000000000e+00,9.270041886e-02,4.837277544e-03,8.786314132e-02,1.133548962e+04,-7.010751906e+04,1.077653314e+04,-6.644606159e+04
1.200000000e-05,-3.866666667e-05,0.000000000e+00,8.891534812e-02,4.650048061e-03,8.426530006e-02,1.141008678e+04,-6.723941042e+04,1.084408831e+04,-6.371967163e+04
1.233333333e-05,-3.866666667e-05,0.000000000e+00,8.510751801e-02,4.460582128e-03,8.064693588e-02,1.147133549e+04,-6.435469843e+04,1.089895366e+04,-6.097837114e+04
1.266666667e-05,-3.866666667e-05,0.000000000e+00,8.128132265e-02,4.269100095e-03,7.701222255e-02,1.151955532e+04,-6.145670230e+04,1.094145475e+04,-5.822531255e+04
1.300000000e-05,-3.866666667e-05,0.000000000e+00,7.744104902e-02,4.075824148e-03,7.336522487e-02,1.155507351e+04,-5.854865634e+04,1.097192388e+04,-5.546356199e+04
1.333333333e-05,-3.866666667e-05,0.000000000e+00,7.359087480e-02,3.880978011e-03,6.970989679e-02,1.157822236e+04,-5.563370858e+04,1.099069757e+04,-5.269609817e+04
1.366666667e-05,-3.866666667e-05,0.000000000e+00,6.973486704e-02,3.684786660e-03,6.605008038e-02,1.158933692e+04,-5.271492005e+04,1.099811418e+04,-4.992581179e+04
1.400000000e-05,-3.866666667e-05,0.000000000e+00,6.587698157e-02,3.487476023e-03,6.238950555e-02,1.158875271e+04,-4.979526454e+04,1.099451168e+04,-4.715550566e+04
1.433333333e-05,-3.866666667e-05,0.000000000e+00,6.202106317e-02,3.289272685e-03,5.873179048e-02,1.157680377e+04,-4.687762904e+04,1.098022564e+04,-4.438789525e+04
1.466666667e-05,-3.866666667e-05,0.000000000e+00,5.817084630e-02,3.090403594e-03,5.508044270e-02,1.155382075e+04,-4.396481454e+04,1.095558734e+04,-4.162560978e+04
1.500000000e-05,-3.866666667e-05,0.000000000e+00,5.432995648e-02,2.891095761e-03,5.143886072e-02,1.152012923e+04,-4.105953737e+04,1.092092215e+04,-3.887119373e+04
1.533333333e-05,-3.866666667e-05,0.000000000e+00,5.050191221e-02,2.691575969e-03,4.781033624e-02,1.147604826e+04,-3.816443087e+04,1.087654797e+04,-3.612710880e+04
1.566666667e-05,-3.866666667e-05,0.000000000e+00,4.669012730e-02,2.492070475e-03,4.419805683e-02,1.142188896e+04,-3.528204745e+04,1.082277393e+04,-3.339573612e+04
1.600000000e-05,-3.866666667e-05,0.000000000e+00,4.289791367e-02,2.292804714e-03,4.060510895e-02,1.135795342e+04,-3.241486093e+04,1.075989921e+04,-3.067937889e+04
1.633333333e-05,-3.866666667e-05,0.000000000e+00,3.912848448e-02,2.094003013e-03,3.703448146e-02,1.128453367e+04,-2.956526917e+04,1.068821207e+04,-2.798026518e+04
1.666666667e-05,-3.866666667e-05,0.000000000e+00,3.538495761e-02,1.895888296e-03,3.348906931e-02,1.120191083e+04,-2.673559695e+04,1.060798899e+04,-2.530055099e+04
1.700000000e-05,-3.866666667e-05,0.000000000e+00,3.167035935e-02,1.698681797e-03,2.997167755e-02,1.111035445e+04,-2.392809891e+04,1.051949403e+04,-2.264232355e+04
1.733333333e-05,-3.866666667e-05,0.000000000e+00,2.798762830e-02,1.502602777e-03,2.648502552e-02,1.101012194e+04,-2.114496282e+04,1.042297824e+04,-2.000760463e+04
1.766666667e-05,-3.866666667e-05,0.000000000e+00,2.433961949e-02,1.307868240e-03,2.303175125e-02,1.090145818e+04,-1.838831279e+04,1.031867930e+04,-1.739835412e+04
1.800000000e-05,-3.866666667e-05,0.000000000e+00,2.072910851e-02,1.114692655e-03,1.961441585e-02,1.078459522e+04,-1.566021269e+04,1.020682127e+04,-1.481647352e+04
1.833333333e-05,-3.866666667e-05,0.000000000e+00,1.715879581e-02,9.232876845e-04,1.623550813e-02,1.065975220e+04,-1.296266951e+04,1.008761441e+04,-1.226380962e+04
1.866666667e-05,-3.866666667e-05,0.000000000e+00,1.363131099e-02,7.338619107e-04,1.289744908e-02,1.052713526e+04,-1.029763680e+04,9.961255224e+03,-9.742158083e+03
1.900000000e-05,-3.866666667e-05,0.000000000e+00,1.014921704e-02,5.466205735e-04,9.602596468e-03,1.038693764e+04,-7.667018059e+03,9.827926542e+03,-7.253267064e+03
1.933333333e-05,-3.866666667e-05,0.000000000e+00,6.715014622e-03,3.617653087e-04,6.353249313e-03,1.023933993e+04,-5.072670102e+03,9.687797724e+03,-4.798840751e+03
1.966666667e-05,-3.866666667e-05,0.000000000e+00,3.331146180e-03,1.794938940e-04,3.151652286e-03,1.008451031e+04,-2.516406345e+03,9.541024991e+03,-2.380542858e+03
2.000000000e-05,-3.866666667e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.000598821e+04,-1.258594542e+03,9.466640505e+03,-1.190635511e+03
0.000000000e+00,-3.800000000e-05,0.000000000e+00,2.621956374e-01,1.290809861e-02,2.492875388e-01,4.917030736e+02,-1.341502776e+05,4.709392130e+02,-1.275669345e+05
3.333333333e-07,-3.800000000e-05,0.000000000e+00,2.620322215e-01,1.290118844e-02,2.491310330e-01,9.826776829e+02,-1.340444161e+05,9.411666334e+02,-1.274654780e+05
6.666666667e-07,-3.800000000e-05,0.000000000e+00,2.616512393e-01,1.288507209e-02,2.487661672e-01,1.594881548e+03,-1.338470121e+05,1.527471227e+03,-1.272762925e+05
1.000000000e-06,-3.800000000e-05,0.000000000e+00,2.610317365e-01,1.285884744e-02,2.481728890e-01,2.285717119e+03,-1.335260411e+05,2.189023115e+03,-1.269686947e+05
1.333333333e-06,-3.800000000e-05,0.000000000e+00,2.601719615e-01,1.282241432e-02,2.473495472e-01,2.992136086e+03,-1.330806257e+05,2.865406291e+03,-1.265418583e+05
1.666666667e-06,-3.800000000e-05,0.000000000e+00,2.590727632e-01,1.277577262e-02,2.462969905e-01,3.700274480e+03,-1.325112470e+05,3.543312853e+03,-1.259962645e+05
2.000000000e-06,-3.800000000e-05,0.000000000e+00,2.577360729e-01,1.271895847e-02,2.450171144e-01,4.404494558e+03,-1.318189582e+05,4.217314954e+03,-1.253329478e+05
2.333333333e-06,-3.800000000e-05,0.000000000e+00,2.561645442e-01,1.265202946e-02,2.435125148e-01,5.101541612e+03,-1.310051961e+05,4.884268704e+03,-1.245533160e+05
2.666666667e-06,-3.800000000e-05,0.000000000e+00,2.543614212e-01,1.257505961e-02,2.417863615e-01,5.789089104e+03,-1.300717133e+05,5.541921027e+03,-1.236590838e+05
3.000000000e-06,-3.800000000e-05,0.000000000e+00,2.523304729e-01,1.248813731e-02,2.398423356e-01,6.465258397e+03,-1.290205424e+05,6.188449936e+03,-1.226522387e+05
3.333333333e-06,-3.800000000e-05,0.000000000e+00,2.500759507e-01,1.239136417e-02,2.376845865e-01,7.128430374e+03,-1.278539732e+05,6.822284340e+03,-1.215350186e+05
3.666666667e-06,-3.800000000e-05,0.000000000e+00,2.476025539e-01,1.228485444e-02,2.353176994e-01,7.777162748e+03,-1.265745335e+05,7.442025044e+03,-1.203098933e+05
4.000000000e-06,-3.800000000e-05,0.000000000e+00,2.449153990e-01,1.216873455e-02,2.327466645e-01,8.410150960e+03,-1.251849723e+05,8.046407478e+03,-1.189795471e+05
4.333333333e-06,-3.800000000e-05,0.000000000e+00,2.420199901e-01,1.204314276e-02,2.299768473e-01,9.026208787e+03,-1.236882427e+05,8.634283256e+03,-1.175468627e+05
4.666666667e-06,-3.800000000e-05,0.000000000e+00,2.389221887e-01,1.190822888e-02,2.270139599e-01,9.624258391e+03,-1.220874856e+05,9.204610764e+03,-1.160149046e+05
5.000000000e-06,-3.800000000e-05,0.000000000e+00,2.356281847e-01,1.176415400e-02,2.238640307e-01,1.020332504e+04,-1.203860127e+05,9.756450182e+03,-1.143869023e+05
5.333333333e-06,-3.800000000e-05,0.000000000e+00,2.321444652e-01,1.161109022e-02,2.205333750e-01,1.076253412e+04,-1.185872896e+05,1.028896065e+04,-1.126662337e+05
5.666666667e-06,-3.800000000e-05,0.000000000e+00,2.284777851e-01,1.144922041e-02,2.170285647e-01,1.130110913e+04,-1.166949189e+05,1.080139838e+04,-1.108564080e+05
6.000000000e-06,-3.800000000e-05,0.000000000e+00,2.246351359e-01,1.127873788e-02,2.133563981e-01,1.181837004e+04,-1.147126228e+05,1.129311508e+04,-1.089610491e+05
6.333333333e-06,-3.800000000e-05,0.000000000e+00,2.206237157e-01,1.109984620e-02,2.095238695e-01,1.231373163e+04,-1.126442269e+05,1.176355626e+04,-1.069838786e+05
6.666666667e-06,-3.800000000e-05,0.000000000e+00,2.164508988e-01,1.091275884e-02,2.055381400e-01,1.278670151e+04,-1.104936427e+05,1.221225930e+04,-1.049286991e+05
7.000000000e-06,-3.800000000e-05,0.000000000e+00,2.121242061e-01,1.071769888e-02,2.014065073e-01,1.323687781e+04,-1.082648516e+05,1.263885113e+04,-1.027993784e+05
7.333333333e-06,-3.800000000e-05,0.000000000e+00,2.076512763e-01,1.051489875e-02,1.971363775e-01,1.366394646e+04,-1.059618891e+05,1.304304551e+04,-1.005998333e+05
7.666666667e-06,-3.800000000e-05,0.000000000e+00,2.030398372e-01,1.030459990e-02,1.927352373e-01,1.406767809e+04,-1.035888290e+05,1.342463983e+04,-9.833401457e+04
8.000000000e-06,-3.800000000e-05,0.000000000e+00,1.982976792e-01,1.008705242e-02,1.882106268e-01,1.444792437e+04,-1.011497690e+05,1.378351157e+04,-9.600589244e+04
8.333333333e-06,-3.800000000e-05,0.000000000e+00,1.934326289e-01,9.862514800e-03,1.835701141e-01,1.480461422e+04,-9.864881660e+04,1.411961433e+04,-9.361944248e+04
8.666666667e-06,-3.800000000e-05,0.000000000e+00,1.884525245e-01,9.631253487e-03,1.788212711e-01,1.513774944e+04,-9.609007561e+04,1.443297356e+04,-9.117863268e+04
9.000000000e-06,-3.800000000e-05,0.000000000e+00,1.833651926e-01,9.393542596e-03,1.739716500e-01,1.544740024e+04,-9.347763399e+04,1.472368200e+04,-8.868741122e+04
9.333333333e-06,-3.800000000e-05,0.000000000e+00,1.781784260e-01,9.149663514e-03,1.690287625e-01,1.573370047e+04,-9.081555223e+04,1.499189488e+04,-8.614969508e+04
9.666666667e-06,-3.800000000e-05,0.000000000e+00,1.728999643e-01,8.899904531e-03,1.640000597e-01,1.599684264e+04,-8.810785278e+04,1.523782499e+04,-8.356935970e+04
1.000000000e-05,-3.800000000e-05,0.000000000e+00,1.675374742e-01,8.644560459e-03,1.588929138e-01,1.623707295e+04,-8.535851041e+04,1.546173757e+04,-8.095022951e+04
1.033333333e-05,-3.800000000e-05,0.000000000e+00,1.620985337e-01,8.383932236e-03,1.537146015e-01,1.645468610e+04,-8.257144350e+04,1.566394522e+04,-7.829606945e+04
1.066666667e-05,-3.800000000e-05,0.000000000e+00,1.565906161e-01,8.118326531e-03,1.484722896e-01,1.665002021e+04,-7.975050639e+04,1.584480269e+04,-7.561057744e+04
1.100000000e-05,-3.800000000e-05,0.000000000e+00,1.510210767e-01,7.848055333e-03,1.431730213e-01,1.682345170e+04,-7.689948252e+04,1.600470183e+04,-7.289737785e+04
1.133333333e-05,-3.800000000e-05,0.000000000e+00,1.453971407e-01,7.573435543e-03,1.378237052e-01,1.697539030e+04,-7.402207867e+04,1.614406655e+04,-7.016001585e+04
1.166666667e-05,-3.800000000e-05,0.000000000e+00,1.397258934e-01,7.294788552e-03,1.324311049e-01,1.710627415e+04,-7.112192002e+04,1.626334785e+04,-6.740195273e+04
1.200000000e-05,-3.800000000e-05,0.000000000e+00,1.340142710e-01,7.012439814e-03,1.270018312e-01,1.721656505e+04,-6.820254608e+04,1.636301916e+04,-6.462656203e+04
1.233333333e-05,-3.800000000e-05,0.000000000e+00,1.282690537e-01,6.726718425e-03,1.215423352e-01,1.730674392e+04,-6.526740751e+04,1.644357169e+04,-6.183712658e+04
1.266666667e-05,-3.800000000e-05,0.000000000e+00,1.224968598e-01,6.437956679e-03,1.160589031e-01,1.737730644e+04,-6.231986371e+04,1.650551011e+04,-5.903683634e+04
1.300000000e-05,-3.800000000e-05,0.000000000e+00,1.167041419e-01,6.146489638e-03,1.105576523e-01,1.742875893e+04,-5.936318115e+04,1.654934843e+04,-5.622878692e+04
1.333333333e-05,-3.800000000e-05,0.000000000e+00,1.108971835e-01,5.852654690e-03,1.050445288e-01,1.746161451e+04,-5.640053243e+04,1.657560609e+04,-5.341597885e+04
1.366666667e-05,-3.800000000e-05,0.000000000e+00,1.050820973e-01,5.556791105e-03,9.952530624e-02,1.747638944e+04,-5.343499600e+04,1.658480437e+04,-5.060131759e+04
1.400000000e-05,-3.800000000e-05,0.000000000e+00,9.926482518e-02,5.259239590e-03,9.400558559e-02,1.747359984e+04,-5.046955641e+04,1.657746305e+04,-4.778761394e+04
1.433333333e-05,-3.800000000e-05,0.000000000e+00,9.345113788e-02,4.960341845e-03,8.849079604e-02,1.745375855e+04,-4.750710525e+04,1.655409730e+04,-4.497758523e+04
1.466666667e-05,-3.800000000e-05,0.000000000e+00,8.764663715e-02,4.660440113e-03,8.298619704e-02,1.741737240e+04,-4.455044239e+04,1.651521493e+04,-4.217385682e+04
1.500000000e-05,-3.800000000e-05,0.000000000e+00,8.185675784e-02,4.359876739e-03,7.749688110e-02,1.736493966e+04,-4.160227786e+04,1.646131384e+04,-3.937896415e+04
1.533333333e-05,-3.800000000e-05,0.000000000e+00,7.608677107e-02,4.058993717e-03,7.202777736e-02,1.729694778e+04,-3.866523400e+04,1.639287979e+04,-3.659535517e+04
1.566666667e-05,-3.800000000e-05,0.000000000e+00,7.034178818e-02,3.758132251e-03,6.658365593e-02,1.721387143e+04,-3.574184800e+04,1.631038441e+04,-3.382539307e+04
1.600000000e-05,-3.800000000e-05,0.000000000e+00,6.462676515e-02,3.457632308e-03,6.116913284e-02,1.711617077e+04,-3.283457473e+04,1.621428348e+04,-3.107135934e+04
1.633333333e-05,-3.800000000e-05,0.000000000e+00,5.894650761e-02,3.157832179e-03,5.578867543e-02,1.700428995e+04,-2.994578982e+04,1.610501548e+04,-2.833545711e+04
1.666666667e-05,-3.800000000e-05,0.000000000e+00,5.330567640e-02,2.859068043e-03,5.044660836e-02,1.687865591e+04,-2.707779296e+04,1.598300036e+04,-2.561981463e+04
1.700000000e-05,-3.800000000e-05,0.000000000e+00,4.770879332e-02,2.561673529e-03,4.514711979e-02,1.673967736e+04,-2.423281135e+04,1.584863852e+04,-2.292648898e+04
1.733333333e-05,-3.800000000e-05,0.000000000e+00,4.216024734e-02,2.265979291e-03,3.989426805e-02,1.658774400e+04,-2.141300332e+04,1.570231010e+04,-2.025746986e+04
1.766666667e-05,-3.800000000e-05,0.000000000e+00,3.666430095e-02,1.972312578e-03,3.469198838e-02,1.642322594e+04,-1.862046198e+04,1.554437435e+04,-1.761468350e+04
1.800000000e-05,-3.800000000e-05,0.000000000e+00,3.122509673e-02,1.680996819e-03,2.954409991e-02,1.624647334e+04,-1.585721897e+04,1.537516934e+04,-1.499999661e+04
1.833333333e-05,-3.800000000e-05,0.000000000e+00,2.584666392e-02,1.392351207e-03,2.445431272e-02,1.605781622e+04,-1.312524825e+04,1.519501175e+04,-1.241522038e+04
1.866666667e-05,-3.800000000e-05,0.000000000e+00,2.053292516e-02,1.106690294e-03,1.942623487e-02,1.585756446e+04,-1.042646986e+04,1.500419692e+04,-9.862114430e+03
1.900000000e-05,-3.800000000e-05,0.000000000e+00,1.528770307e-02,8.243235894e-04,1.446337948e-02,1.564600795e+04,-7.762753631e+03,1.480299900e+04,-7.342390772e+03
1.933333333e-05,-3.800000000e-05,0.000000000e+00,1.011472685e-02,5.455551668e-04,9.569171681e-03,1.542341692e+04,-5.135922888e+03,1.459167133e+04,-4.857717662e+03
1.966666667e-05,-3.800000000e-05,0.000000000e+00,5.017638681e-03,2.706832828e-04,4.746955398e-03,1.519004246e+04,-2.547758026e+03,1.437044694e+04,-2.409723399e+03
2.000000000e-05,-3.800000000e-05,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1.507171469e+04,-1.274268698e+03,1.425835885e+04,-1.205223661e+03
0.000000000e+00,-3.733333333e-05,0.000000000e+00,3.526403240e-01,1.733968574e-02,3.353006383e-01,6.646418178e+02,-1.376158566e+05,6.367493656e+02,-1.308866226e+05
3.333333333e-07,-3.733333333e-05,0.000000000e+00,3.524194436e-01,1.733040318e-02,3.350890404e-01,1.328282293e+03,-1.375056812e+05,1.272519784e+03,-1.307809500e+05
6.666666667e-07,-3.733333333e-05,0.000000000e+00,3.519044978e-01,1.730875382e-02,3.345957440e-01,2.155751319e+03,-1.373002430e+05,2.065197872e+03,-1.305839123e+05
1.000000000e-06,-3.733333333e-05,0.000000000e+00,3.510671829e-01,1.727352580e-02,3.337936571e-01,3.089432519e+03,-1.369662337e+05,2.959541793e+03,-1.302635726e+05
1.333333333e-06,-3.733333333e-05,0.000000000e+00,3.499051618e-01,1.722458455e-02,3.326805773e-01,4.044067412e+03,-1.365027755e+05,3.873829089e+03,-1.298191050e+05
1.666666667e-06,-3.733333333e-05,0.000000000e+00,3.484196242e-01,1.716192995e-02,3.312576942e-01,5.000881906e+03,-1.359104178e+05,4.790032638e+03,-1.292510591e+05
2.000000000e-06,-3.733333333e-05,0.000000000e+00,3.466132335e-01,1.708561052e-02,3.295276230e-01,5.952223303e+03,-1.351903176e+05,5.700781703e+03,-1.285605732e+05
2.333333333e-06,-3.733333333e-05,0.000000000e+00,3.444896396e-01,1.699570362e-02,3.274939360e-01,6.893662472e+03,-1.343440437e+05,6.601796013e+03,-1.277491857e+05
2.666666667e-06,-3.733333333e-05,0.000000000e+00,3.420533000e-01,1.689230869e-02,3.251609914e-01,7.822027695e+03,-1.333735034e+05,7.490002533e+03,-1.268187657e+05
3.000000000e-06,-3.733333333e-05,0.000000000e+00,3.393093902e-01,1.677554445e-02,3.225338458e-01,8.734755833e+03,-1.322809055e+05,8.362914224e+03,-1.257714758e+05
3.333333333e-06,-3.733333333e-05,0.000000000e+00,3.362637447e-01,1.664554741e-02,3.196181973e-01,9.629637993e+03,-1.310687348e+05,9.218386707e+03,-1.246097479e+05
3.666666667e-06,-3.733333333e-05,0.000000000e+00,3.329228098e-01,1.650247104e-02,3.164203388e-01,1.050470799e+04,-1.297397308e+05,1.005451168e+04,-1.233362617e+05
4.000000000e-06,-3.733333333e-05,0.000000000e+00,3.292936005e-01,1.634648517e-02,3.129471153e-01,1.135818968e+04,-1.282968685e+05,1.086956673e+04,-1.219539265e+05
4.333333333e-06,-3.733333333e-05,0.000000000e+00,3.253836590e-01,1.617777553e-02,3.092058834e-01,1.218847086e+04,-1.267433394e+05,1.166199046e+04,-1.204658618e+05
4.666666667e-06,-3.733333333e-05,0.000000000e+00,3.212010134e-01,1.599654336e-02,3.052044700e-01,1.299408987e+04,-1.250825331e+05,1.243036988e+04,-1.188753790e+05
5.000000000e-06,-3.733333333e-05,0.000000000e+00,3.167541359e-01,1.580300505e-02,3.009511309e-01,1.377372848e+04,-1.233180177e+05,1.317343366e+04,-1.171859621e+05
5.333333333e-06,-3.733333333e-05,0.000000000e+00,3.120519010e-01,1.559739180e-02,2.964545092e-01,1.452620775e+04,-1.214535208e+05,1.389004820e+04,-1.154012493e+05
5.666666667e-06,-3.733333333e-05,0.000000000e+00,3.071035424e-01,1.537994923e-02,2.917235932e-01,1.525048524e+04,-1.194929104e+05,1.457921502e+04,-1.135250131e+05
6.000000000e-06,-3.733333333e-05,0.000000000e+00,3.019186115e-01,1.515093706e-02,2.867676744e-01,1.594565262e+04,-1.174401759e+05,1.524006839e+04,-1.115611422e+05
6.333333333e-06,-3.733333333e-05,0.000000000e+00,2.965069342e-01,1.491062871e-02,2.815963055e-01,1.661093317e+04,-1.152994087e+05,1.587187289e+04,-1.095136218e+05
6.666666667e-06,-3.733333333e-05,0.000000000e+00,2.908785697e-01,1.465931094e-02,2.762192588e-01,1.724567888e+04,-1.130747838e+05,1.647402050e+04,-1.073865157e+05
7.000000000e-06,-3.733333333e-05,0.000000000e+00,2.850437692e-01,1.439728345e-02,2.706464857e-01,1.784936704e+04,-1.107705415e+05,1.704602720e+04,-1.051839479e+05
7.333333333e-06,-3.733333333e-05,0.000000000e+00,2.790129354e-01,1.412485844e-02,2.648880770e-01,1.842159624e+04,-1.083909700e+05,1.758752895e+04,-1.029100855e+05
7.666666667e-06,-3.733333333e-05,0.000000000e+00,2.727965842e-01,1.384236025e-02,2.589542240e-01,1.896208178e+04,-1.059403880e+05,1.809827705e+04,-1.005691214e+05
8.000000000e-06,-3.733333333e-05,0.000000000e+00,2.664053070e-01,1.355012485e-02,2.528551821e-01,1.947065051e+04,-1.034231291e+05,1.857813294e+04,-9.816525863e+04
8.333333333e-06,-3.733333333e-05,0.000000000e+00,2.598497348e-01,1.324849944e-02,2.466012354e-01,1.994723516e+04,-1.008435262e+05,1.902706256e+04,-9.570269543e+04
8.666666667e-06,-3.733333333e-05,0.000000000e+00,2.531405049e-01,1.293784198e-02,2.402026629e-01,2.039186822e+04,-9.820589705e+04,1.944513014e+04,-9.318561083e+04
9.000000000e-06,-3.733333333e-05,0.000000000e+00,2.462882284e-01,1.261852067e-02,2.336697077e-01,2.080467544e+04,-9.551453157e+04,1.983249172e+04,-9.061815170e+04
9.333333333e-06,-3.733333333e-05,0.000000000e+00,2.393034611e-01,1.229091351e-02,2.270125476e-01,2.118586908e+04,-9.277367910e+04,2.018938827e+04,-8.800442076e+04
9.666666667e-06,-3.733333333e-05,0.000000000e+00,2.321966758e-01,1.195540776e-02,2.202412680e-01,2.153574086e+04,-8.998753750e+04,2.051613874e+04,-8.534846561e+04
1.000000000e-05,-3.733333333e-05,0.000000000e+00,2.249782371e-01,1.161239945e-02,2.133658376e-01,2.185465485e+04,-8.716024314e+04,2.081313280e+04,-8.265426894e+04
1.033333333e-05,-3.733333333e-05,0.000000000e+00,2.176583788e-01,1.126229283e-02,2.063960860e-01,2.214304026e+04,-8.429586200e+04,2.108082367e+04,-7.992573987e+04
