# Die drei Lasten nebeneinander, ueber der normierten Bogenlaenge tau.
# kind = node   : der ROHE punktweise Knotenwert (nicht konvergent an der Kante, wird nirgends verwendet)
# kind = segment: die konservative Treppenfunktion (die Kraftbuchhaltung)
# kind = handed : die stetige Rekonstruktion, die dem Kapillarloeser TATSAECHLICH uebergeben wird
# kind = cumulative: die kumulierte Kraft G(tau), aus der 'handed' gebaut ist
case,kind,tau,d_over_a,value
glatt,handed,3.974609375e-01,6.025390625e-01,1.152994792e+04
glatt,handed,3.979492188e-01,6.020507812e-01,1.152994792e+04
glatt,handed,3.984375000e-01,6.015625000e-01,1.152994792e+04
glatt,handed,3.989257812e-01,6.010742188e-01,1.151568799e+04
glatt,handed,3.994140625e-01,6.005859375e-01,1.150428935e+04
glatt,handed,3.999023438e-01,6.000976562e-01,1.149581310e+04
glatt,handed,4.003906250e-01,5.996093750e-01,1.149030511e+04
glatt,handed,4.008789062e-01,5.991210938e-01,1.148779539e+04
glatt,handed,4.013671875e-01,5.986328125e-01,1.148829764e+04
glatt,handed,4.018554688e-01,5.981445312e-01,1.149180912e+04
glatt,handed,4.023437500e-01,5.976562500e-01,1.149831065e+04
glatt,handed,4.028320312e-01,5.971679688e-01,1.150776690e+04
glatt,handed,4.033203125e-01,5.966796875e-01,1.152012682e+04
glatt,handed,4.038085938e-01,5.961914062e-01,1.153532440e+04
glatt,handed,4.042968750e-01,5.957031250e-01,1.155327946e+04
glatt,handed,4.047851562e-01,5.952148438e-01,1.157389872e+04
glatt,handed,4.052734375e-01,5.947265625e-01,1.159707702e+04
glatt,handed,4.057617188e-01,5.942382812e-01,1.162269854e+04
glatt,handed,4.062500000e-01,5.937500000e-01,1.165063823e+04
glatt,handed,4.067382812e-01,5.932617188e-01,1.168333912e+04
glatt,handed,4.072265625e-01,5.927734375e-01,1.171229865e+04
glatt,handed,4.077148438e-01,5.922851562e-01,1.173769023e+04
glatt,handed,4.082031250e-01,5.917968750e-01,1.175966241e+04
glatt,handed,4.086914062e-01,5.913085938e-01,1.177834109e+04
glatt,handed,4.091796875e-01,5.908203125e-01,1.179383139e+04
glatt,handed,4.096679688e-01,5.903320312e-01,1.180621918e+04
glatt,handed,4.101562500e-01,5.898437500e-01,1.181557225e+04
glatt,handed,4.106445312e-01,5.893554688e-01,1.182194130e+04
glatt,handed,4.111328125e-01,5.888671875e-01,1.182536062e+04
glatt,handed,4.116210938e-01,5.883789062e-01,1.182584851e+04
glatt,handed,4.121093750e-01,5.878906250e-01,1.182340759e+04
glatt,handed,4.125976562e-01,5.874023438e-01,1.181802480e+04
glatt,handed,4.130859375e-01,5.869140625e-01,1.180967121e+04
glatt,handed,4.135742188e-01,5.864257812e-01,1.179830167e+04
glatt,handed,4.140625000e-01,5.859375000e-01,1.178385417e+04
glatt,handed,4.145507812e-01,5.854492188e-01,1.178385417e+04
glatt,handed,4.150390625e-01,5.849609375e-01,1.178385417e+04
glatt,handed,4.155273438e-01,5.844726562e-01,1.178385417e+04
glatt,handed,4.160156250e-01,5.839843750e-01,1.178385417e+04
glatt,handed,4.165039062e-01,5.834960938e-01,1.178385417e+04
glatt,handed,4.169921875e-01,5.830078125e-01,1.178385417e+04
glatt,handed,4.174804688e-01,5.825195312e-01,1.178385417e+04
glatt,handed,4.179687500e-01,5.820312500e-01,1.178385417e+04
glatt,handed,4.184570312e-01,5.815429688e-01,1.178385417e+04
glatt,handed,4.189453125e-01,5.810546875e-01,1.178385417e+04
glatt,handed,4.194335938e-01,5.805664062e-01,1.178385417e+04
glatt,handed,4.199218750e-01,5.800781250e-01,1.178385417e+04
glatt,handed,4.204101562e-01,5.795898438e-01,1.178385417e+04
glatt,handed,4.208984375e-01,5.791015625e-01,1.178385417e+04
glatt,handed,4.213867188e-01,5.786132812e-01,1.178385417e+04
glatt,handed,4.218750000e-01,5.781250000e-01,1.178385417e+04
glatt,handed,4.223632812e-01,5.776367188e-01,1.178385417e+04
glatt,handed,4.228515625e-01,5.771484375e-01,1.178385417e+04
glatt,handed,4.233398438e-01,5.766601562e-01,1.178385417e+04
glatt,handed,4.238281250e-01,5.761718750e-01,1.178385417e+04
glatt,handed,4.243164062e-01,5.756835938e-01,1.178385417e+04
glatt,handed,4.248046875e-01,5.751953125e-01,1.178385417e+04
glatt,handed,4.252929688e-01,5.747070312e-01,1.178385417e+04
glatt,handed,4.257812500e-01,5.742187500e-01,1.178385417e+04
glatt,handed,4.262695312e-01,5.737304688e-01,1.178385417e+04
glatt,handed,4.267578125e-01,5.732421875e-01,1.178385417e+04
glatt,handed,4.272460938e-01,5.727539062e-01,1.178385417e+04
glatt,handed,4.277343750e-01,5.722656250e-01,1.178385417e+04
glatt,handed,4.282226562e-01,5.717773438e-01,1.178385417e+04
glatt,handed,4.287109375e-01,5.712890625e-01,1.178385417e+04
glatt,handed,4.291992188e-01,5.708007812e-01,1.178385417e+04
glatt,handed,4.296875000e-01,5.703125000e-01,1.178385417e+04
glatt,handed,4.301757812e-01,5.698242188e-01,1.176850783e+04
glatt,handed,4.306640625e-01,5.693359375e-01,1.175624765e+04
glatt,handed,4.311523438e-01,5.688476562e-01,1.174713472e+04
glatt,handed,4.316406250e-01,5.683593750e-01,1.174121483e+04
glatt,handed,4.321289062e-01,5.678710938e-01,1.173851789e+04
glatt,handed,4.326171875e-01,5.673828125e-01,1.173905758e+04
glatt,handed,4.331054688e-01,5.668945312e-01,1.174283117e+04
glatt,handed,4.335937500e-01,5.664062500e-01,1.174981952e+04
glatt,handed,4.340820312e-01,5.659179688e-01,1.175998739e+04
glatt,handed,4.345703125e-01,5.654296875e-01,1.177328381e+04
glatt,handed,4.350585938e-01,5.649414062e-01,1.178964276e+04
glatt,handed,4.355468750e-01,5.644531250e-01,1.180898396e+04
glatt,handed,4.360351562e-01,5.639648438e-01,1.183121385e+04
glatt,handed,4.365234375e-01,5.634765625e-01,1.185622668e+04
glatt,handed,4.370117188e-01,5.629882812e-01,1.188390576e+04
glatt,handed,4.375000000e-01,5.625000000e-01,1.191412470e+04
glatt,handed,4.379882812e-01,5.620117188e-01,1.194919270e+04
glatt,handed,4.384765625e-01,5.615234375e-01,1.198028951e+04
glatt,handed,4.389648438e-01,5.610351562e-01,1.200758681e+04
glatt,handed,4.394531250e-01,5.605468750e-01,1.203123206e+04
glatt,handed,4.399414062e-01,5.600585938e-01,1.205135055e+04
glatt,handed,4.404296875e-01,5.595703125e-01,1.206804712e+04
glatt,handed,4.409179688e-01,5.590820312e-01,1.208140755e+04
glatt,handed,4.414062500e-01,5.585937500e-01,1.209149970e+04
glatt,handed,4.418945312e-01,5.581054688e-01,1.209837436e+04
glatt,handed,4.423828125e-01,5.576171875e-01,1.210206589e+04
glatt,handed,4.428710938e-01,5.571289062e-01,1.210259267e+04
glatt,handed,4.433593750e-01,5.566406250e-01,1.209995732e+04
glatt,handed,4.438476562e-01,5.561523438e-01,1.209414673e+04
glatt,handed,4.443359375e-01,5.556640625e-01,1.208513189e+04
glatt,handed,4.448242188e-01,5.551757812e-01,1.207286756e+04
glatt,handed,4.453125000e-01,5.546875000e-01,1.205729167e+04
glatt,handed,4.458007812e-01,5.541992188e-01,1.205729167e+04
glatt,handed,4.462890625e-01,5.537109375e-01,1.205729167e+04
glatt,handed,4.467773438e-01,5.532226562e-01,1.205729167e+04
glatt,handed,4.472656250e-01,5.527343750e-01,1.205729167e+04
glatt,handed,4.477539062e-01,5.522460938e-01,1.205729167e+04
glatt,handed,4.482421875e-01,5.517578125e-01,1.205729167e+04
glatt,handed,4.487304688e-01,5.512695312e-01,1.205729167e+04
glatt,handed,4.492187500e-01,5.507812500e-01,1.205729167e+04
glatt,handed,4.497070312e-01,5.502929688e-01,1.205729167e+04
glatt,handed,4.501953125e-01,5.498046875e-01,1.205729167e+04
glatt,handed,4.506835938e-01,5.493164062e-01,1.205729167e+04
glatt,handed,4.511718750e-01,5.488281250e-01,1.205729167e+04
glatt,handed,4.516601562e-01,5.483398438e-01,1.205729167e+04
glatt,handed,4.521484375e-01,5.478515625e-01,1.205729167e+04
glatt,handed,4.526367188e-01,5.473632812e-01,1.205729167e+04
glatt,handed,4.531250000e-01,5.468750000e-01,1.205729167e+04
glatt,handed,4.536132812e-01,5.463867188e-01,1.205729167e+04
glatt,handed,4.541015625e-01,5.458984375e-01,1.205729167e+04
glatt,handed,4.545898438e-01,5.454101562e-01,1.205729167e+04
glatt,handed,4.550781250e-01,5.449218750e-01,1.205729167e+04
glatt,handed,4.555664062e-01,5.444335938e-01,1.205729167e+04
glatt,handed,4.560546875e-01,5.439453125e-01,1.205729167e+04
glatt,handed,4.565429688e-01,5.434570312e-01,1.205729167e+04
glatt,handed,4.570312500e-01,5.429687500e-01,1.205729167e+04
glatt,handed,4.575195312e-01,5.424804688e-01,1.205729167e+04
glatt,handed,4.580078125e-01,5.419921875e-01,1.205729167e+04
glatt,handed,4.584960938e-01,5.415039062e-01,1.205729167e+04
glatt,handed,4.589843750e-01,5.410156250e-01,1.205729167e+04
glatt,handed,4.594726562e-01,5.405273438e-01,1.205729167e+04
glatt,handed,4.599609375e-01,5.400390625e-01,1.205729167e+04
glatt,handed,4.604492188e-01,5.395507812e-01,1.205729167e+04
glatt,handed,4.609375000e-01,5.390625000e-01,1.205729167e+04
glatt,handed,4.614257812e-01,5.385742188e-01,1.204085963e+04
glatt,handed,4.619140625e-01,5.380859375e-01,1.202773849e+04
glatt,handed,4.624023438e-01,5.375976562e-01,1.201798928e+04
glatt,handed,4.628906250e-01,5.371093750e-01,1.201165773e+04
glatt,handed,4.633789062e-01,5.366210938e-01,1.200877369e+04
glatt,handed,4.638671875e-01,5.361328125e-01,1.200935080e+04
glatt,handed,4.643554688e-01,5.356445312e-01,1.201338633e+04
glatt,handed,4.648437500e-01,5.351562500e-01,1.202086121e+04
glatt,handed,4.653320312e-01,5.346679688e-01,1.203174025e+04
glatt,handed,4.658203125e-01,5.341796875e-01,1.204597254e+04
glatt,handed,4.663085938e-01,5.336914062e-01,1.206349209e+04
glatt,handed,4.667968750e-01,5.332031250e-01,1.208421852e+04
glatt,handed,4.672851562e-01,5.327148438e-01,1.210805803e+04
glatt,handed,4.677734375e-01,5.322265625e-01,1.213490437e+04
glatt,handed,4.682617188e-01,5.317382812e-01,1.216464007e+04
glatt,handed,4.687500000e-01,5.312500000e-01,1.219713760e+04
glatt,handed,4.692382812e-01,5.307617188e-01,1.223457444e+04
glatt,handed,4.697265625e-01,5.302734375e-01,1.226780967e+04
glatt,handed,4.702148438e-01,5.297851562e-01,1.229701347e+04
glatt,handed,4.707031250e-01,5.292968750e-01,1.232233236e+04
glatt,handed,4.711914062e-01,5.288085938e-01,1.234389111e+04
glatt,handed,4.716796875e-01,5.283203125e-01,1.236179434e+04
glatt,handed,4.721679688e-01,5.278320312e-01,1.237612777e+04
glatt,handed,4.726562500e-01,5.273437500e-01,1.238695927e+04
glatt,handed,4.731445312e-01,5.268554688e-01,1.239433973e+04
glatt,handed,4.736328125e-01,5.263671875e-01,1.239830359e+04
glatt,handed,4.741210938e-01,5.258789062e-01,1.239886927e+04
glatt,handed,4.746093750e-01,5.253906250e-01,1.239603940e+04
glatt,handed,4.750976562e-01,5.249023438e-01,1.238980084e+04
glatt,handed,4.755859375e-01,5.244140625e-01,1.238012451e+04
glatt,handed,4.760742188e-01,5.239257812e-01,1.236696508e+04
glatt,handed,4.765625000e-01,5.234375000e-01,1.235026042e+04
glatt,handed,4.770507812e-01,5.229492188e-01,1.235026042e+04
glatt,handed,4.775390625e-01,5.224609375e-01,1.235026042e+04
glatt,handed,4.780273438e-01,5.219726562e-01,1.235026042e+04
glatt,handed,4.785156250e-01,5.214843750e-01,1.235026042e+04
glatt,handed,4.790039062e-01,5.209960938e-01,1.235026042e+04
glatt,handed,4.794921875e-01,5.205078125e-01,1.235026042e+04
glatt,handed,4.799804688e-01,5.200195312e-01,1.235026042e+04
glatt,handed,4.804687500e-01,5.195312500e-01,1.235026042e+04
glatt,handed,4.809570312e-01,5.190429688e-01,1.235026042e+04
glatt,handed,4.814453125e-01,5.185546875e-01,1.235026042e+04
glatt,handed,4.819335938e-01,5.180664062e-01,1.235026042e+04
glatt,handed,4.824218750e-01,5.175781250e-01,1.235026042e+04
glatt,handed,4.829101562e-01,5.170898438e-01,1.235026042e+04
glatt,handed,4.833984375e-01,5.166015625e-01,1.235026042e+04
glatt,handed,4.838867188e-01,5.161132812e-01,1.235026042e+04
glatt,handed,4.843750000e-01,5.156250000e-01,1.235026042e+04
glatt,handed,4.848632812e-01,5.151367188e-01,1.235026042e+04
glatt,handed,4.853515625e-01,5.146484375e-01,1.235026042e+04
glatt,handed,4.858398438e-01,5.141601562e-01,1.235026042e+04
glatt,handed,4.863281250e-01,5.136718750e-01,1.235026042e+04
glatt,handed,4.868164062e-01,5.131835938e-01,1.235026042e+04
glatt,handed,4.873046875e-01,5.126953125e-01,1.235026042e+04
glatt,handed,4.877929688e-01,5.122070312e-01,1.235026042e+04
glatt,handed,4.882812500e-01,5.117187500e-01,1.235026042e+04
glatt,handed,4.887695312e-01,5.112304688e-01,1.235026042e+04
glatt,handed,4.892578125e-01,5.107421875e-01,1.235026042e+04
glatt,handed,4.897460938e-01,5.102539062e-01,1.235026042e+04
glatt,handed,4.902343750e-01,5.097656250e-01,1.235026042e+04
glatt,handed,4.907226562e-01,5.092773438e-01,1.235026042e+04
glatt,handed,4.912109375e-01,5.087890625e-01,1.235026042e+04
glatt,handed,4.916992188e-01,5.083007812e-01,1.235026042e+04
glatt,handed,4.921875000e-01,5.078125000e-01,1.235026042e+04
glatt,handed,4.926757812e-01,5.073242188e-01,1.233274323e+04
glatt,handed,4.931640625e-01,5.068359375e-01,1.231876154e+04
glatt,handed,4.936523438e-01,5.063476562e-01,1.230837636e+04
glatt,handed,4.941406250e-01,5.058593750e-01,1.230163334e+04
glatt,handed,4.946289062e-01,5.053710938e-01,1.229856228e+04
glatt,handed,4.951171875e-01,5.048828125e-01,1.229917680e+04
glatt,handed,4.956054688e-01,5.043945312e-01,1.230347416e+04
glatt,handed,4.960937500e-01,5.039062500e-01,1.231143533e+04
glatt,handed,4.965820312e-01,5.034179688e-01,1.232302519e+04
glatt,handed,4.970703125e-01,5.029296875e-01,1.233819290e+04
glatt,handed,4.975585938e-01,5.024414062e-01,1.235687247e+04
glatt,handed,4.980468750e-01,5.019531250e-01,1.237898344e+04
glatt,handed,4.985351562e-01,5.014648438e-01,1.240443179e+04
glatt,handed,4.990234375e-01,5.009765625e-01,1.243311087e+04
glatt,handed,4.995117188e-01,5.004882812e-01,1.246490251e+04
glatt,handed,5.000000000e-01,5.000000000e-01,1.249967816e+04
glatt,handed,5.004882812e-01,4.995117188e-01,1.253948516e+04
glatt,handed,5.009765625e-01,4.990234375e-01,1.257485965e+04
glatt,handed,5.014648438e-01,4.985351562e-01,1.260597051e+04
glatt,handed,5.019531250e-01,4.980468750e-01,1.263296346e+04
glatt,handed,5.024414062e-01,4.975585938e-01,1.265596283e+04
glatt,handed,5.029296875e-01,4.970703125e-01,1.267507301e+04
glatt,handed,5.034179688e-01,4.965820312e-01,1.269037966e+04
glatt,handed,5.039062500e-01,4.960937500e-01,1.270195073e+04
glatt,handed,5.043945312e-01,4.956054688e-01,1.270983713e+04
glatt,handed,5.048828125e-01,4.951171875e-01,1.271407339e+04
glatt,handed,5.053710938e-01,4.946289062e-01,1.271467799e+04
glatt,handed,5.058593750e-01,4.941406250e-01,1.271165355e+04
glatt,handed,5.063476562e-01,4.936523438e-01,1.270498690e+04
glatt,handed,5.068359375e-01,4.931640625e-01,1.269464889e+04
glatt,handed,5.073242188e-01,4.926757812e-01,1.268059413e+04
glatt,handed,5.078125000e-01,4.921875000e-01,1.266276042e+04
glatt,handed,5.083007812e-01,4.916992188e-01,1.266276042e+04
glatt,handed,5.087890625e-01,4.912109375e-01,1.266276042e+04
glatt,handed,5.092773438e-01,4.907226563e-01,1.266276042e+04
glatt,handed,5.097656250e-01,4.902343750e-01,1.266276042e+04
glatt,handed,5.102539062e-01,4.897460938e-01,1.266276042e+04
glatt,handed,5.107421875e-01,4.892578125e-01,1.266276042e+04
glatt,handed,5.112304688e-01,4.887695313e-01,1.266276042e+04
glatt,handed,5.117187500e-01,4.882812500e-01,1.266276042e+04
glatt,handed,5.122070312e-01,4.877929688e-01,1.266276042e+04
glatt,handed,5.126953125e-01,4.873046875e-01,1.266276042e+04
glatt,handed,5.131835938e-01,4.868164063e-01,1.266276042e+04
glatt,handed,5.136718750e-01,4.863281250e-01,1.266276042e+04
glatt,handed,5.141601562e-01,4.858398438e-01,1.266276042e+04
glatt,handed,5.146484375e-01,4.853515625e-01,1.266276042e+04
glatt,handed,5.151367188e-01,4.848632812e-01,1.266276042e+04
glatt,handed,5.156250000e-01,4.843750000e-01,1.266276042e+04
glatt,handed,5.161132812e-01,4.838867188e-01,1.266276042e+04
glatt,handed,5.166015625e-01,4.833984375e-01,1.266276042e+04
glatt,handed,5.170898438e-01,4.829101562e-01,1.266276042e+04
glatt,handed,5.175781250e-01,4.824218750e-01,1.266276042e+04
glatt,handed,5.180664062e-01,4.819335937e-01,1.266276042e+04
glatt,handed,5.185546875e-01,4.814453125e-01,1.266276042e+04
glatt,handed,5.190429688e-01,4.809570312e-01,1.266276042e+04
glatt,handed,5.195312500e-01,4.804687500e-01,1.266276042e+04
glatt,handed,5.200195312e-01,4.799804687e-01,1.266276042e+04
glatt,handed,5.205078125e-01,4.794921875e-01,1.266276042e+04
glatt,handed,5.209960938e-01,4.790039062e-01,1.266276042e+04
glatt,handed,5.214843750e-01,4.785156250e-01,1.266276042e+04
glatt,handed,5.219726562e-01,4.780273437e-01,1.266276042e+04
glatt,handed,5.224609375e-01,4.775390625e-01,1.266276042e+04
glatt,handed,5.229492188e-01,4.770507812e-01,1.266276042e+04
glatt,handed,5.234375000e-01,4.765625000e-01,1.266276042e+04
glatt,handed,5.239257812e-01,4.760742188e-01,1.264415847e+04
glatt,handed,5.244140625e-01,4.755859375e-01,1.262931653e+04
glatt,handed,5.249023438e-01,4.750976562e-01,1.261829558e+04
glatt,handed,5.253906250e-01,4.746093750e-01,1.261114123e+04
glatt,handed,5.258789062e-01,4.741210938e-01,1.260788321e+04
glatt,handed,5.263671875e-01,4.736328125e-01,1.260853512e+04
glatt,handed,5.268554688e-01,4.731445312e-01,1.261309423e+04
glatt,handed,5.273437500e-01,4.726562500e-01,1.262154154e+04
glatt,handed,5.278320312e-01,4.721679688e-01,1.263384199e+04
glatt,handed,5.283203125e-01,4.716796875e-01,1.264994478e+04
glatt,handed,5.288085938e-01,4.711914062e-01,1.266978394e+04
glatt,handed,5.292968750e-01,4.707031250e-01,1.269327896e+04
glatt,handed,5.297851562e-01,4.702148438e-01,1.272033562e+04
glatt,handed,5.302734375e-01,4.697265625e-01,1.275084689e+04
glatt,handed,5.307617188e-01,4.692382812e-01,1.278469400e+04
glatt,handed,5.312500000e-01,4.687500000e-01,1.282174752e+04
glatt,handed,5.317382812e-01,4.682617188e-01,1.286392563e+04
glatt,handed,5.322265625e-01,4.677734375e-01,1.290143996e+04
glatt,handed,5.327148438e-01,4.672851562e-01,1.293445827e+04
glatt,handed,5.332031250e-01,4.667968750e-01,1.296312555e+04
glatt,handed,5.336914062e-01,4.663085938e-01,1.298756573e+04
glatt,handed,5.341796875e-01,4.658203125e-01,1.300788304e+04
glatt,handed,5.346679688e-01,4.653320312e-01,1.302416309e+04
glatt,handed,5.351562500e-01,4.648437500e-01,1.303647383e+04
glatt,handed,5.356445312e-01,4.643554688e-01,1.304486628e+04
glatt,handed,5.361328125e-01,4.638671875e-01,1.304937501e+04
glatt,handed,5.366210938e-01,4.633789062e-01,1.305001852e+04
glatt,handed,5.371093750e-01,4.628906250e-01,1.304679947e+04
glatt,handed,5.375976562e-01,4.624023438e-01,1.303970464e+04
glatt,handed,5.380859375e-01,4.619140625e-01,1.302870484e+04
glatt,handed,5.385742188e-01,4.614257812e-01,1.301375459e+04
glatt,handed,5.390625000e-01,4.609375000e-01,1.299479167e+04
glatt,handed,5.395507812e-01,4.604492188e-01,1.299479167e+04
glatt,handed,5.400390625e-01,4.599609375e-01,1.299479167e+04
glatt,handed,5.405273438e-01,4.594726563e-01,1.299479167e+04
glatt,handed,5.410156250e-01,4.589843750e-01,1.299479167e+04
glatt,handed,5.415039062e-01,4.584960938e-01,1.299479167e+04
glatt,handed,5.419921875e-01,4.580078125e-01,1.299479167e+04
glatt,handed,5.424804688e-01,4.575195313e-01,1.299479167e+04
glatt,handed,5.429687500e-01,4.570312500e-01,1.299479167e+04
glatt,handed,5.434570312e-01,4.565429688e-01,1.299479167e+04
glatt,handed,5.439453125e-01,4.560546875e-01,1.299479167e+04
glatt,handed,5.444335938e-01,4.555664063e-01,1.299479167e+04
glatt,handed,5.449218750e-01,4.550781250e-01,1.299479167e+04
glatt,handed,5.454101562e-01,4.545898438e-01,1.299479167e+04
glatt,handed,5.458984375e-01,4.541015625e-01,1.299479167e+04
glatt,handed,5.463867188e-01,4.536132812e-01,1.299479167e+04
glatt,handed,5.468750000e-01,4.531250000e-01,1.299479167e+04
glatt,handed,5.473632812e-01,4.526367188e-01,1.299479167e+04
glatt,handed,5.478515625e-01,4.521484375e-01,1.299479167e+04
glatt,handed,5.483398438e-01,4.516601562e-01,1.299479167e+04
glatt,handed,5.488281250e-01,4.511718750e-01,1.299479167e+04
glatt,handed,5.493164062e-01,4.506835937e-01,1.299479167e+04
glatt,handed,5.498046875e-01,4.501953125e-01,1.299479167e+04
glatt,handed,5.502929688e-01,4.497070312e-01,1.299479167e+04
glatt,handed,5.507812500e-01,4.492187500e-01,1.299479167e+04
glatt,handed,5.512695312e-01,4.487304687e-01,1.299479167e+04
glatt,handed,5.517578125e-01,4.482421875e-01,1.299479167e+04
glatt,handed,5.522460938e-01,4.477539062e-01,1.299479167e+04
glatt,handed,5.527343750e-01,4.472656250e-01,1.299479167e+04
glatt,handed,5.532226562e-01,4.467773437e-01,1.299479167e+04
glatt,handed,5.537109375e-01,4.462890625e-01,1.299479167e+04
glatt,handed,5.541992188e-01,4.458007812e-01,1.299479167e+04
glatt,handed,5.546875000e-01,4.453125000e-01,1.299479167e+04
glatt,handed,5.551757812e-01,4.448242188e-01,1.297510520e+04
glatt,handed,5.556640625e-01,4.443359375e-01,1.295940320e+04
glatt,handed,5.561523438e-01,4.438476562e-01,1.294774662e+04
glatt,handed,5.566406250e-01,4.433593750e-01,1.294018101e+04
glatt,handed,5.571289062e-01,4.428710938e-01,1.293673607e+04
glatt,handed,5.576171875e-01,4.423828125e-01,1.293742536e+04
glatt,handed,5.581054688e-01,4.418945312e-01,1.294224617e+04
glatt,handed,5.585937500e-01,4.414062500e-01,1.295117952e+04
glatt,handed,5.590820312e-01,4.409179688e-01,1.296419041e+04
glatt,handed,5.595703125e-01,4.404296875e-01,1.298122808e+04
