# Materialgebiet je Zelle
i,j,region
215,145,vacuum
216,145,vacuum
217,145,vacuum
218,145,vacuum
219,145,vacuum
220,145,vacuum
221,145,vacuum
222,145,vacuum
223,145,vacuum
224,145,vacuum
225,145,vacuum
226,145,vacuum
227,145,vacuum
228,145,vacuum
229,145,vacuum
230,145,vacuum
231,145,vacuum
232,145,vacuum
233,145,vacuum
234,145,vacuum
235,145,vacuum
236,145,vacuum
237,145,vacuum
0,146,vacuum
1,146,vacuum
2,146,vacuum
3,146,vacuum
4,146,vacuum
5,146,vacuum
6,146,vacuum
7,146,vacuum
8,146,vacuum
9,146,vacuum
10,146,vacuum
11,146,vacuum
12,146,vacuum
13,146,vacuum
14,146,vacuum
15,146,vacuum
16,146,vacuum
17,146,vacuum
18,146,vacuum
19,146,vacuum
20,146,vacuum
21,146,vacuum
22,146,vacuum
23,146,vacuum
24,146,vacuum
25,146,vacuum
26,146,vacuum
27,146,vacuum
28,146,vacuum
29,146,vacuum
30,146,vacuum
31,146,vacuum
32,146,vacuum
33,146,vacuum
34,146,vacuum
35,146,vacuum
36,146,vacuum
37,146,vacuum
38,146,vacuum
39,146,vacuum
40,146,vacuum
41,146,vacuum
42,146,vacuum
43,146,vacuum
44,146,vacuum
45,146,vacuum
46,146,vacuum
47,146,vacuum
48,146,vacuum
49,146,vacuum
50,146,vacuum
51,146,vacuum
52,146,vacuum
53,146,vacuum
54,146,vacuum
55,146,vacuum
56,146,vacuum
57,146,vacuum
58,146,vacuum
59,146,vacuum
60,146,vacuum
61,146,vacuum
62,146,vacuum
63,146,vacuum
64,146,vacuum
65,146,vacuum
66,146,vacuum
67,146,vacuum
68,146,vacuum
69,146,vacuum
70,146,vacuum
71,146,vacuum
72,146,vacuum
73,146,vacuum
74,146,vacuum
75,146,vacuum
76,146,vacuum
77,146,vacuum
78,146,vacuum
79,146,vacuum
80,146,vacuum
81,146,vacuum
82,146,vacuum
83,146,vacuum
84,146,vacuum
85,146,vacuum
86,146,vacuum
87,146,vacuum
88,146,vacuum
89,146,vacuum
90,146,vacuum
91,146,vacuum
92,146,vacuum
93,146,vacuum
94,146,vacuum
95,146,vacuum
96,146,vacuum
97,146,vacuum
98,146,vacuum
99,146,vacuum
100,146,vacuum
101,146,vacuum
102,146,vacuum
103,146,vacuum
104,146,vacuum
105,146,vacuum
106,146,vacuum
107,146,vacuum
108,146,vacuum
109,146,vacuum
110,146,vacuum
111,146,vacuum
112,146,vacuum
113,146,vacuum
114,146,vacuum
115,146,vacuum
116,146,vacuum
117,146,vacuum
118,146,vacuum
119,146,vacuum
120,146,vacuum
121,146,vacuum
122,146,vacuum
123,146,vacuum
124,146,vacuum
125,146,vacuum
126,146,vacuum
127,146,vacuum
128,146,vacuum
129,146,vacuum
130,146,vacuum
131,146,vacuum
132,146,vacuum
133,146,vacuum
134,146,vacuum
135,146,vacuum
136,146,vacuum
137,146,vacuum
138,146,vacuum
139,146,vacuum
140,146,vacuum
141,146,vacuum
142,146,vacuum
143,146,vacuum
144,146,vacuum
145,146,vacuum
146,146,vacuum
147,146,vacuum
148,146,vacuum
149,146,vacuum
150,146,vacuum
151,146,vacuum
152,146,vacuum
153,146,vacuum
154,146,vacuum
155,146,vacuum
156,146,vacuum
157,146,vacuum
158,146,vacuum
159,146,vacuum
160,146,vacuum
161,146,vacuum
162,146,vacuum
163,146,vacuum
164,146,vacuum
165,146,vacuum
166,146,vacuum
167,146,vacuum
168,146,vacuum
169,146,vacuum
170,146,vacuum
171,146,vacuum
172,146,vacuum
173,146,vacuum
174,146,vacuum
175,146,vacuum
176,146,vacuum
177,146,vacuum
178,146,vacuum
179,146,vacuum
180,146,vacuum
181,146,vacuum
182,146,vacuum
183,146,vacuum
184,146,vacuum
185,146,vacuum
186,146,vacuum
187,146,vacuum
188,146,vacuum
189,146,vacuum
190,146,vacuum
191,146,vacuum
192,146,vacuum
193,146,vacuum
194,146,vacuum
195,146,vacuum
196,146,vacuum
197,146,vacuum
198,146,vacuum
199,146,vacuum
200,146,vacuum
201,146,vacuum
202,146,vacuum
203,146,vacuum
204,146,vacuum
205,146,vacuum
206,146,vacuum
207,146,vacuum
208,146,vacuum
209,146,vacuum
210,146,vacuum
211,146,vacuum
212,146,vacuum
213,146,vacuum
214,146,vacuum
215,146,vacuum
216,146,vacuum
217,146,vacuum
218,146,vacuum
219,146,vacuum
220,146,vacuum
221,146,vacuum
222,146,vacuum
223,146,vacuum
224,146,vacuum
225,146,vacuum
226,146,vacuum
227,146,vacuum
228,146,vacuum
229,146,vacuum
230,146,vacuum
231,146,vacuum
232,146,vacuum
233,146,vacuum
234,146,vacuum
235,146,vacuum
236,146,vacuum
237,146,vacuum
0,147,vacuum
1,147,vacuum
2,147,vacuum
3,147,vacuum
4,147,vacuum
5,147,vacuum
6,147,vacuum
7,147,vacuum
8,147,vacuum
9,147,vacuum
10,147,vacuum
11,147,vacuum
12,147,vacuum
13,147,vacuum
14,147,vacuum
15,147,vacuum
16,147,vacuum
17,147,vacuum
18,147,vacuum
19,147,vacuum
20,147,vacuum
21,147,vacuum
22,147,vacuum
23,147,vacuum
24,147,vacuum
25,147,vacuum
26,147,vacuum
27,147,vacuum
28,147,vacuum
29,147,vacuum
30,147,vacuum
31,147,vacuum
32,147,vacuum
33,147,vacuum
34,147,vacuum
35,147,vacuum
36,147,vacuum
37,147,vacuum
38,147,vacuum
39,147,vacuum
40,147,vacuum
41,147,vacuum
42,147,vacuum
43,147,vacuum
44,147,vacuum
45,147,vacuum
46,147,vacuum
47,147,vacuum
48,147,vacuum
49,147,vacuum
50,147,vacuum
51,147,vacuum
52,147,vacuum
53,147,vacuum
54,147,vacuum
55,147,vacuum
56,147,vacuum
57,147,vacuum
58,147,vacuum
59,147,vacuum
60,147,vacuum
61,147,vacuum
62,147,vacuum
63,147,vacuum
64,147,vacuum
65,147,vacuum
66,147,vacuum
67,147,vacuum
68,147,vacuum
69,147,vacuum
70,147,vacuum
71,147,vacuum
72,147,vacuum
73,147,vacuum
74,147,vacuum
75,147,vacuum
76,147,vacuum
77,147,vacuum
78,147,vacuum
79,147,vacuum
80,147,vacuum
81,147,vacuum
82,147,vacuum
83,147,vacuum
84,147,vacuum
85,147,vacuum
86,147,vacuum
87,147,vacuum
88,147,vacuum
89,147,vacuum
90,147,vacuum
91,147,vacuum
92,147,vacuum
93,147,vacuum
94,147,vacuum
95,147,vacuum
96,147,vacuum
97,147,vacuum
98,147,vacuum
99,147,vacuum
100,147,vacuum
101,147,vacuum
102,147,vacuum
103,147,vacuum
104,147,vacuum
105,147,vacuum
106,147,vacuum
107,147,vacuum
108,147,vacuum
109,147,vacuum
110,147,vacuum
111,147,vacuum
112,147,vacuum
113,147,vacuum
114,147,vacuum
115,147,vacuum
116,147,vacuum
117,147,vacuum
118,147,vacuum
119,147,vacuum
120,147,vacuum
121,147,vacuum
122,147,vacuum
123,147,vacuum
124,147,vacuum
125,147,vacuum
126,147,vacuum
127,147,vacuum
128,147,vacuum
129,147,vacuum
130,147,vacuum
131,147,vacuum
132,147,vacuum
133,147,vacuum
134,147,vacuum
135,147,vacuum
136,147,vacuum
137,147,vacuum
138,147,vacuum
139,147,vacuum
140,147,vacuum
141,147,vacuum
142,147,vacuum
143,147,vacuum
144,147,vacuum
145,147,vacuum
146,147,vacuum
147,147,vacuum
148,147,vacuum
149,147,vacuum
150,147,vacuum
151,147,vacuum
152,147,vacuum
153,147,vacuum
154,147,vacuum
155,147,vacuum
156,147,vacuum
157,147,vacuum
158,147,vacuum
159,147,vacuum
160,147,vacuum
161,147,vacuum
162,147,vacuum
163,147,vacuum
164,147,vacuum
165,147,vacuum
166,147,vacuum
167,147,vacuum
168,147,vacuum
169,147,vacuum
170,147,vacuum
171,147,vacuum
172,147,vacuum
173,147,vacuum
174,147,vacuum
175,147,vacuum
176,147,vacuum
177,147,vacuum
178,147,vacuum
179,147,vacuum
180,147,vacuum
181,147,vacuum
182,147,vacuum
183,147,vacuum
184,147,vacuum
185,147,vacuum
186,147,vacuum
187,147,vacuum
188,147,vacuum
189,147,vacuum
190,147,vacuum
191,147,vacuum
192,147,vacuum
193,147,vacuum
194,147,vacuum
195,147,vacuum
196,147,vacuum
197,147,vacuum
198,147,vacuum
199,147,vacuum
200,147,vacuum
201,147,vacuum
202,147,vacuum
203,147,vacuum
204,147,vacuum
205,147,vacuum
206,147,vacuum
207,147,vacuum
208,147,vacuum
209,147,vacuum
210,147,vacuum
211,147,vacuum
212,147,vacuum
213,147,vacuum
214,147,vacuum
215,147,vacuum
216,147,vacuum
217,147,vacuum
218,147,vacuum
219,147,vacuum
220,147,vacuum
221,147,vacuum
222,147,vacuum
223,147,vacuum
224,147,vacuum
225,147,vacuum
226,147,vacuum
227,147,vacuum
228,147,vacuum
229,147,vacuum
230,147,vacuum
231,147,vacuum
232,147,vacuum
233,147,vacuum
234,147,vacuum
235,147,vacuum
236,147,vacuum
237,147,vacuum
0,148,vacuum
1,148,vacuum
2,148,vacuum
3,148,vacuum
4,148,vacuum
5,148,vacuum
6,148,vacuum
7,148,vacuum
8,148,vacuum
9,148,vacuum
10,148,vacuum
11,148,vacuum
12,148,vacuum
13,148,vacuum
14,148,vacuum
15,148,vacuum
16,148,vacuum
17,148,vacuum
18,148,vacuum
19,148,vacuum
20,148,vacuum
21,148,vacuum
22,148,vacuum
23,148,vacuum
24,148,vacuum
25,148,vacuum
26,148,vacuum
27,148,vacuum
28,148,vacuum
29,148,vacuum
30,148,vacuum
31,148,vacuum
32,148,vacuum
33,148,vacuum
34,148,vacuum
35,148,vacuum
36,148,vacuum
37,148,vacuum
38,148,vacuum
39,148,vacuum
40,148,vacuum
41,148,vacuum
42,148,vacuum
43,148,vacuum
44,148,vacuum
45,148,vacuum
46,148,vacuum
47,148,vacuum
48,148,vacuum
49,148,vacuum
50,148,vacuum
51,148,vacuum
52,148,vacuum
53,148,vacuum
54,148,vacuum
55,148,vacuum
56,148,vacuum
57,148,vacuum
58,148,vacuum
59,148,vacuum
60,148,vacuum
61,148,vacuum
62,148,vacuum
63,148,vacuum
64,148,vacuum
65,148,vacuum
66,148,vacuum
67,148,vacuum
68,148,vacuum
69,148,vacuum
70,148,vacuum
71,148,vacuum
72,148,vacuum
73,148,vacuum
74,148,vacuum
75,148,vacuum
76,148,vacuum
77,148,vacuum
78,148,vacuum
79,148,vacuum
80,148,vacuum
81,148,vacuum
82,148,vacuum
83,148,vacuum
84,148,vacuum
85,148,vacuum
86,148,vacuum
87,148,vacuum
88,148,vacuum
89,148,vacuum
90,148,vacuum
91,148,vacuum
92,148,vacuum
93,148,vacuum
94,148,vacuum
95,148,vacuum
96,148,vacuum
97,148,vacuum
98,148,vacuum
99,148,vacuum
100,148,vacuum
101,148,vacuum
102,148,vacuum
103,148,vacuum
104,148,vacuum
105,148,vacuum
106,148,vacuum
107,148,vacuum
108,148,vacuum
109,148,vacuum
110,148,vacuum
111,148,vacuum
112,148,vacuum
113,148,vacuum
114,148,vacuum
115,148,vacuum
116,148,vacuum
117,148,vacuum
118,148,vacuum
119,148,vacuum
120,148,vacuum
121,148,vacuum
122,148,vacuum
123,148,vacuum
124,148,vacuum
125,148,vacuum
126,148,vacuum
127,148,vacuum
128,148,vacuum
129,148,vacuum
130,148,vacuum
131,148,vacuum
132,148,vacuum
133,148,vacuum
134,148,vacuum
135,148,vacuum
136,148,vacuum
137,148,vacuum
138,148,vacuum
139,148,vacuum
140,148,vacuum
141,148,vacuum
142,148,vacuum
143,148,vacuum
144,148,vacuum
145,148,vacuum
146,148,vacuum
147,148,vacuum
148,148,vacuum
149,148,vacuum
150,148,vacuum
151,148,vacuum
152,148,vacuum
153,148,vacuum
154,148,vacuum
155,148,vacuum
156,148,vacuum
157,148,vacuum
158,148,vacuum
159,148,vacuum
160,148,vacuum
161,148,vacuum
162,148,vacuum
163,148,vacuum
164,148,vacuum
165,148,vacuum
166,148,vacuum
167,148,vacuum
168,148,vacuum
169,148,vacuum
170,148,vacuum
171,148,vacuum
172,148,vacuum
173,148,vacuum
174,148,vacuum
175,148,vacuum
176,148,vacuum
177,148,vacuum
178,148,vacuum
179,148,vacuum
180,148,vacuum
181,148,vacuum
182,148,vacuum
183,148,vacuum
184,148,vacuum
185,148,vacuum
186,148,vacuum
187,148,vacuum
188,148,vacuum
189,148,vacuum
190,148,vacuum
191,148,vacuum
192,148,vacuum
193,148,vacuum
194,148,vacuum
195,148,vacuum
196,148,vacuum
197,148,vacuum
198,148,vacuum
199,148,vacuum
200,148,vacuum
201,148,vacuum
202,148,vacuum
203,148,vacuum
204,148,vacuum
205,148,vacuum
206,148,vacuum
207,148,vacuum
208,148,vacuum
209,148,vacuum
210,148,vacuum
211,148,vacuum
212,148,vacuum
213,148,vacuum
214,148,vacuum
215,148,vacuum
216,148,vacuum
217,148,vacuum
218,148,vacuum
219,148,vacuum
220,148,vacuum
221,148,vacuum
222,148,vacuum
223,148,vacuum
224,148,vacuum
225,148,vacuum
226,148,vacuum
227,148,vacuum
228,148,vacuum
229,148,vacuum
230,148,vacuum
231,148,vacuum
232,148,vacuum
233,148,vacuum
234,148,vacuum
235,148,vacuum
236,148,vacuum
237,148,vacuum
0,149,vacuum
1,149,vacuum
2,149,vacuum
3,149,vacuum
4,149,vacuum
5,149,vacuum
6,149,vacuum
7,149,vacuum
8,149,vacuum
9,149,vacuum
10,149,vacuum
11,149,vacuum
12,149,vacuum
13,149,vacuum
14,149,vacuum
15,149,vacuum
16,149,vacuum
17,149,vacuum
18,149,vacuum
19,149,vacuum
20,149,vacuum
21,149,vacuum
22,149,vacuum
23,149,vacuum
24,149,vacuum
25,149,vacuum
26,149,vacuum
27,149,vacuum
28,149,vacuum
29,149,vacuum
30,149,vacuum
31,149,vacuum
32,149,vacuum
33,149,vacuum
34,149,vacuum
35,149,vacuum
36,149,vacuum
37,149,vacuum
38,149,vacuum
39,149,vacuum
40,149,vacuum
41,149,vacuum
42,149,vacuum
43,149,vacuum
44,149,vacuum
45,149,vacuum
46,149,vacuum
47,149,vacuum
48,149,vacuum
49,149,vacuum
50,149,vacuum
51,149,vacuum
52,149,vacuum
53,149,vacuum
54,149,vacuum
55,149,vacuum
56,149,vacuum
57,149,vacuum
58,149,vacuum
59,149,vacuum
60,149,vacuum
61,149,vacuum
62,149,vacuum
63,149,vacuum
64,149,vacuum
65,149,vacuum
66,149,vacuum
67,149,vacuum
68,149,vacuum
69,149,vacuum
70,149,vacuum
71,149,vacuum
72,149,vacuum
73,149,vacuum
74,149,vacuum
75,149,vacuum
76,149,vacuum
77,149,vacuum
78,149,vacuum
79,149,vacuum
80,149,vacuum
81,149,vacuum
82,149,vacuum
83,149,vacuum
84,149,vacuum
85,149,vacuum
86,149,vacuum
87,149,vacuum
88,149,vacuum
89,149,vacuum
90,149,vacuum
91,149,vacuum
92,149,vacuum
93,149,vacuum
94,149,vacuum
95,149,vacuum
96,149,vacuum
97,149,vacuum
98,149,vacuum
99,149,vacuum
100,149,vacuum
101,149,vacuum
102,149,vacuum
103,149,vacuum
104,149,vacuum
105,149,vacuum
106,149,vacuum
107,149,vacuum
108,149,vacuum
109,149,vacuum
110,149,vacuum
111,149,vacuum
112,149,vacuum
113,149,vacuum
114,149,vacuum
115,149,vacuum
116,149,vacuum
117,149,vacuum
118,149,vacuum
119,149,vacuum
120,149,vacuum
121,149,vacuum
122,149,vacuum
123,149,vacuum
124,149,vacuum
125,149,vacuum
126,149,vacuum
127,149,vacuum
128,149,vacuum
129,149,vacuum
130,149,vacuum
131,149,vacuum
132,149,vacuum
133,149,vacuum
134,149,vacuum
135,149,vacuum
136,149,vacuum
137,149,vacuum
138,149,vacuum
139,149,vacuum
140,149,vacuum
141,149,vacuum
142,149,vacuum
143,149,vacuum
144,149,vacuum
145,149,vacuum
146,149,vacuum
147,149,vacuum
148,149,vacuum
149,149,vacuum
150,149,vacuum
151,149,vacuum
152,149,vacuum
153,149,vacuum
154,149,vacuum
155,149,vacuum
156,149,vacuum
157,149,vacuum
158,149,vacuum
159,149,vacuum
160,149,vacuum
161,149,vacuum
162,149,vacuum
163,149,vacuum
164,149,vacuum
165,149,vacuum
166,149,vacuum
167,149,vacuum
168,149,vacuum
169,149,vacuum
170,149,vacuum
171,149,vacuum
172,149,vacuum
173,149,vacuum
174,149,vacuum
175,149,vacuum
176,149,vacuum
177,149,vacuum
178,149,vacuum
179,149,vacuum
180,149,vacuum
181,149,vacuum
182,149,vacuum
183,149,vacuum
184,149,vacuum
185,149,vacuum
186,149,vacuum
187,149,vacuum
188,149,vacuum
189,149,vacuum
190,149,vacuum
191,149,vacuum
192,149,vacuum
193,149,vacuum
194,149,vacuum
195,149,vacuum
196,149,vacuum
197,149,vacuum
198,149,vacuum
199,149,vacuum
200,149,vacuum
201,149,vacuum
202,149,vacuum
203,149,vacuum
204,149,vacuum
205,149,vacuum
206,149,vacuum
207,149,vacuum
208,149,vacuum
209,149,vacuum
210,149,vacuum
211,149,vacuum
212,149,vacuum
213,149,vacuum
214,149,vacuum
215,149,vacuum
216,149,vacuum
217,149,vacuum
218,149,vacuum
219,149,vacuum
220,149,vacuum
221,149,vacuum
222,149,vacuum
223,149,vacuum
224,149,vacuum
225,149,vacuum
226,149,vacuum
227,149,vacuum
228,149,vacuum
229,149,vacuum
230,149,vacuum
231,149,vacuum
232,149,vacuum
233,149,vacuum
234,149,vacuum
235,149,vacuum
236,149,vacuum
237,149,vacuum
0,150,vacuum
1,150,vacuum
2,150,vacuum
3,150,vacuum
4,150,vacuum
5,150,vacuum
6,150,vacuum
7,150,vacuum
8,150,vacuum
9,150,vacuum
10,150,vacuum
11,150,vacuum
12,150,vacuum
13,150,vacuum
14,150,vacuum
15,150,vacuum
16,150,vacuum
17,150,vacuum
18,150,vacuum
19,150,vacuum
20,150,vacuum
21,150,vacuum
22,150,vacuum
23,150,vacuum
24,150,vacuum
25,150,vacuum
26,150,vacuum
27,150,vacuum
28,150,vacuum
29,150,vacuum
30,150,vacuum
31,150,vacuum
32,150,vacuum
33,150,vacuum
34,150,vacuum
35,150,vacuum
36,150,vacuum
37,150,vacuum
38,150,vacuum
39,150,vacuum
40,150,vacuum
41,150,vacuum
42,150,vacuum
43,150,vacuum
44,150,vacuum
45,150,vacuum
46,150,vacuum
47,150,vacuum
48,150,vacuum
49,150,vacuum
50,150,vacuum
51,150,vacuum
52,150,vacuum
53,150,vacuum
54,150,vacuum
55,150,vacuum
56,150,vacuum
57,150,vacuum
58,150,vacuum
59,150,vacuum
60,150,vacuum
61,150,vacuum
62,150,vacuum
63,150,vacuum
64,150,vacuum
65,150,vacuum
66,150,vacuum
67,150,vacuum
68,150,vacuum
69,150,vacuum
70,150,vacuum
71,150,vacuum
72,150,vacuum
73,150,vacuum
74,150,vacuum
75,150,vacuum
76,150,vacuum
77,150,vacuum
78,150,vacuum
79,150,vacuum
80,150,vacuum
81,150,vacuum
82,150,vacuum
83,150,vacuum
84,150,vacuum
85,150,vacuum
86,150,vacuum
87,150,vacuum
88,150,vacuum
89,150,vacuum
90,150,vacuum
91,150,vacuum
92,150,vacuum
93,150,vacuum
94,150,vacuum
95,150,vacuum
96,150,vacuum
97,150,vacuum
98,150,vacuum
99,150,vacuum
100,150,vacuum
101,150,vacuum
102,150,vacuum
103,150,vacuum
104,150,vacuum
105,150,vacuum
106,150,vacuum
107,150,vacuum
108,150,vacuum
109,150,vacuum
110,150,vacuum
111,150,vacuum
112,150,vacuum
113,150,vacuum
114,150,vacuum
115,150,vacuum
116,150,vacuum
117,150,vacuum
118,150,vacuum
119,150,vacuum
120,150,vacuum
121,150,vacuum
122,150,vacuum
123,150,vacuum
124,150,vacuum
125,150,vacuum
126,150,vacuum
127,150,vacuum
128,150,vacuum
129,150,vacuum
130,150,vacuum
131,150,vacuum
132,150,vacuum
133,150,vacuum
134,150,vacuum
135,150,vacuum
136,150,vacuum
137,150,vacuum
138,150,vacuum
139,150,vacuum
140,150,vacuum
141,150,vacuum
142,150,vacuum
143,150,vacuum
144,150,vacuum
145,150,vacuum
146,150,vacuum
147,150,vacuum
148,150,vacuum
149,150,vacuum
150,150,vacuum
151,150,vacuum
152,150,vacuum
153,150,vacuum
154,150,vacuum
155,150,vacuum
156,150,vacuum
157,150,vacuum
158,150,vacuum
159,150,vacuum
160,150,vacuum
161,150,vacuum
162,150,vacuum
163,150,vacuum
164,150,vacuum
165,150,vacuum
166,150,vacuum
167,150,vacuum
168,150,vacuum
169,150,vacuum
170,150,vacuum
171,150,vacuum
172,150,vacuum
173,150,vacuum
174,150,vacuum
175,150,vacuum
176,150,vacuum
177,150,vacuum
178,150,vacuum
179,150,vacuum
180,150,vacuum
181,150,vacuum
182,150,vacuum
183,150,vacuum
184,150,vacuum
185,150,vacuum
186,150,vacuum
187,150,vacuum
188,150,vacuum
189,150,vacuum
190,150,vacuum
191,150,vacuum
192,150,vacuum
193,150,vacuum
194,150,vacuum
195,150,vacuum
196,150,vacuum
197,150,vacuum
198,150,vacuum
199,150,vacuum
200,150,vacuum
201,150,vacuum
202,150,vacuum
203,150,vacuum
204,150,vacuum
205,150,vacuum
206,150,vacuum
207,150,vacuum
208,150,vacuum
209,150,vacuum
210,150,vacuum
211,150,vacuum
212,150,vacuum
213,150,vacuum
214,150,vacuum
215,150,vacuum
216,150,vacuum
217,150,vacuum
218,150,vacuum
219,150,vacuum
220,150,vacuum
221,150,vacuum
222,150,vacuum
223,150,vacuum
224,150,vacuum
225,150,vacuum
226,150,vacuum
227,150,vacuum
228,150,vacuum
229,150,vacuum
230,150,vacuum
231,150,vacuum
232,150,vacuum
233,150,vacuum
234,150,vacuum
235,150,vacuum
236,150,vacuum
237,150,vacuum
0,151,vacuum
1,151,vacuum
2,151,vacuum
3,151,vacuum
4,151,vacuum
5,151,vacuum
6,151,vacuum
7,151,vacuum
8,151,vacuum
9,151,vacuum
10,151,vacuum
11,151,vacuum
12,151,vacuum
13,151,vacuum
14,151,vacuum
15,151,vacuum
16,151,vacuum
17,151,vacuum
18,151,vacuum
19,151,vacuum
20,151,vacuum
21,151,vacuum
22,151,vacuum
23,151,vacuum
24,151,vacuum
25,151,vacuum
26,151,vacuum
27,151,vacuum
28,151,vacuum
29,151,vacuum
30,151,vacuum
31,151,vacuum
32,151,vacuum
33,151,vacuum
34,151,vacuum
35,151,vacuum
36,151,vacuum
37,151,vacuum
38,151,vacuum
39,151,vacuum
40,151,vacuum
41,151,vacuum
42,151,vacuum
43,151,vacuum
44,151,vacuum
45,151,vacuum
46,151,vacuum
47,151,vacuum
48,151,vacuum
49,151,vacuum
50,151,vacuum
51,151,vacuum
52,151,vacuum
53,151,vacuum
54,151,vacuum
55,151,vacuum
56,151,vacuum
57,151,vacuum
58,151,vacuum
59,151,vacuum
60,151,vacuum
61,151,vacuum
62,151,vacuum
63,151,vacuum
64,151,vacuum
65,151,vacuum
66,151,vacuum
67,151,vacuum
68,151,vacuum
69,151,vacuum
70,151,vacuum
71,151,vacuum
72,151,vacuum
73,151,vacuum
74,151,vacuum
75,151,vacuum
76,151,vacuum
77,151,vacuum
78,151,vacuum
79,151,vacuum
80,151,vacuum
81,151,vacuum
82,151,vacuum
83,151,vacuum
84,151,vacuum
85,151,vacuum
86,151,vacuum
87,151,vacuum
88,151,vacuum
89,151,vacuum
90,151,vacuum
91,151,vacuum
92,151,vacuum
93,151,vacuum
94,151,vacuum
95,151,vacuum
96,151,vacuum
97,151,vacuum
98,151,vacuum
99,151,vacuum
100,151,vacuum
101,151,vacuum
102,151,vacuum
103,151,vacuum
104,151,vacuum
105,151,vacuum
106,151,vacuum
107,151,vacuum
108,151,vacuum
109,151,vacuum
110,151,vacuum
111,151,vacuum
112,151,vacuum
113,151,vacuum
114,151,vacuum
115,151,vacuum
116,151,vacuum
117,151,vacuum
118,151,vacuum
119,151,vacuum
120,151,vacuum
121,151,vacuum
122,151,vacuum
123,151,vacuum
124,151,vacuum
125,151,vacuum
126,151,vacuum
127,151,vacuum
128,151,vacuum
129,151,vacuum
130,151,vacuum
131,151,vacuum
132,151,vacuum
133,151,vacuum
134,151,vacuum
135,151,vacuum
136,151,vacuum
137,151,vacuum
138,151,vacuum
139,151,vacuum
140,151,vacuum
141,151,vacuum
142,151,vacuum
143,151,vacuum
144,151,vacuum
145,151,vacuum
146,151,vacuum
147,151,vacuum
148,151,vacuum
149,151,vacuum
150,151,vacuum
151,151,vacuum
152,151,vacuum
153,151,vacuum
154,151,vacuum
155,151,vacuum
156,151,vacuum
157,151,vacuum
158,151,vacuum
159,151,vacuum
160,151,vacuum
161,151,vacuum
162,151,vacuum
163,151,vacuum
164,151,vacuum
165,151,vacuum
166,151,vacuum
167,151,vacuum
168,151,vacuum
169,151,vacuum
170,151,vacuum
171,151,vacuum
172,151,vacuum
173,151,vacuum
174,151,vacuum
175,151,vacuum
176,151,vacuum
177,151,vacuum
178,151,vacuum
179,151,vacuum
180,151,vacuum
181,151,vacuum
182,151,vacuum
183,151,vacuum
184,151,vacuum
185,151,vacuum
186,151,vacuum
187,151,vacuum
188,151,vacuum
189,151,vacuum
190,151,vacuum
191,151,vacuum
192,151,vacuum
193,151,vacuum
194,151,vacuum
195,151,vacuum
196,151,vacuum
197,151,vacuum
198,151,vacuum
199,151,vacuum
200,151,vacuum
201,151,vacuum
202,151,vacuum
203,151,vacuum
204,151,vacuum
205,151,vacuum
206,151,vacuum
207,151,vacuum
208,151,vacuum
209,151,vacuum
210,151,vacuum
211,151,vacuum
212,151,vacuum
213,151,vacuum
214,151,vacuum
215,151,vacuum
216,151,vacuum
217,151,vacuum
218,151,vacuum
219,151,vacuum
220,151,vacuum
221,151,vacuum
222,151,vacuum
223,151,vacuum
224,151,vacuum
225,151,vacuum
226,151,vacuum
227,151,vacuum
228,151,vacuum
229,151,vacuum
230,151,vacuum
231,151,vacuum
232,151,vacuum
233,151,vacuum
234,151,vacuum
235,151,vacuum
236,151,vacuum
237,151,vacuum
0,152,vacuum
1,152,vacuum
2,152,vacuum
3,152,vacuum
4,152,vacuum
5,152,vacuum
6,152,vacuum
7,152,vacuum
8,152,vacuum
9,152,vacuum
10,152,vacuum
11,152,vacuum
12,152,vacuum
13,152,vacuum
14,152,vacuum
15,152,vacuum
16,152,vacuum
17,152,vacuum
18,152,vacuum
19,152,vacuum
20,152,vacuum
21,152,vacuum
22,152,vacuum
23,152,vacuum
24,152,vacuum
25,152,vacuum
26,152,vacuum
27,152,vacuum
28,152,vacuum
29,152,vacuum
30,152,vacuum
31,152,vacuum
32,152,vacuum
33,152,vacuum
34,152,vacuum
35,152,vacuum
36,152,vacuum
37,152,vacuum
38,152,vacuum
39,152,vacuum
40,152,vacuum
41,152,vacuum
42,152,vacuum
43,152,vacuum
44,152,vacuum
45,152,vacuum
46,152,vacuum
47,152,vacuum
48,152,vacuum
49,152,vacuum
50,152,vacuum
51,152,vacuum
52,152,vacuum
53,152,vacuum
54,152,vacuum
55,152,vacuum
56,152,vacuum
57,152,vacuum
58,152,vacuum
59,152,vacuum
60,152,vacuum
61,152,vacuum
62,152,vacuum
63,152,vacuum
64,152,vacuum
65,152,vacuum
66,152,vacuum
67,152,vacuum
68,152,vacuum
69,152,vacuum
70,152,vacuum
71,152,vacuum
72,152,vacuum
73,152,vacuum
74,152,vacuum
75,152,vacuum
76,152,vacuum
77,152,vacuum
78,152,vacuum
79,152,vacuum
80,152,vacuum
81,152,vacuum
82,152,vacuum
83,152,vacuum
84,152,vacuum
85,152,vacuum
86,152,vacuum
87,152,vacuum
88,152,vacuum
89,152,vacuum
90,152,vacuum
91,152,vacuum
