# strukturiertes Volumennetz: Knoten (i,j) -> (r,z)
# nr=239 nz=313
i,j,r_m,z_m
57,236,1.201593262e-05,6.539200123e-04
58,236,1.231386622e-05,6.539200123e-04
59,236,1.263910470e-05,6.539200123e-04
60,236,1.299392977e-05,6.539200123e-04
61,236,1.338107707e-05,6.539200123e-04
62,236,1.380356934e-05,6.539200123e-04
63,236,1.426460972e-05,6.539200123e-04
64,236,1.476758416e-05,6.539200123e-04
65,236,1.531658835e-05,6.539200123e-04
66,236,1.591572931e-05,6.539200123e-04
67,236,1.656945854e-05,6.539200123e-04
68,236,1.726290196e-05,6.539200123e-04
69,236,1.791004978e-05,6.539200123e-04
70,236,1.850280949e-05,6.539200123e-04
71,236,1.904597685e-05,6.539200123e-04
72,236,1.954376278e-05,6.539200123e-04
73,236,2.000000000e-05,6.539200123e-04
74,236,2.045916536e-05,6.539200123e-04
75,236,2.096027299e-05,6.539200123e-04
76,236,2.150750030e-05,6.539200123e-04
77,236,2.210488231e-05,6.539200123e-04
78,236,2.275725049e-05,6.539200123e-04
79,236,2.346966455e-05,6.539200123e-04
80,236,2.424709708e-05,6.539200123e-04
81,236,2.509583491e-05,6.539200123e-04
82,236,2.602297258e-05,6.539200123e-04
83,236,2.703470044e-05,6.539200123e-04
84,236,2.813980329e-05,6.539200123e-04
85,236,2.934601584e-05,6.539200123e-04
86,236,3.066314436e-05,6.539200123e-04
87,236,3.210179721e-05,6.539200123e-04
88,236,3.367127719e-05,6.539200123e-04
89,236,3.538565249e-05,6.539200123e-04
90,236,3.725684459e-05,6.539200123e-04
91,236,3.930020206e-05,6.539200123e-04
92,236,4.153132481e-05,6.539200123e-04
93,236,4.396693786e-05,6.539200123e-04
94,236,4.662636647e-05,6.539200123e-04
95,236,4.952955859e-05,6.539200123e-04
96,236,5.270131566e-05,6.539200123e-04
97,236,5.616231216e-05,6.539200123e-04
98,236,5.994062673e-05,6.539200123e-04
99,236,6.406670377e-05,6.539200123e-04
100,236,6.857052640e-05,6.539200123e-04
101,236,7.348863074e-05,6.539200123e-04
102,236,7.885880941e-05,6.539200123e-04
103,236,8.472112729e-05,6.539200123e-04
104,236,9.112499402e-05,6.539200123e-04
105,236,9.811342557e-05,6.539200123e-04
106,236,1.057410232e-04,6.539200123e-04
107,236,1.140723874e-04,6.539200123e-04
108,236,1.230724572e-04,6.539200123e-04
109,236,1.316426770e-04,6.539200123e-04
110,236,1.394949624e-04,6.539200123e-04
111,236,1.466842192e-04,6.539200123e-04
112,236,1.532682039e-04,6.539200123e-04
113,236,1.593014787e-04,6.539200123e-04
114,236,1.648266140e-04,6.539200123e-04
115,236,1.698859017e-04,6.539200123e-04
116,236,1.745200288e-04,6.539200123e-04
117,236,1.787647477e-04,6.539200123e-04
118,236,1.826520855e-04,6.539200123e-04
119,236,1.862127249e-04,6.539200123e-04
120,236,1.894754874e-04,6.539200123e-04
121,236,1.924613893e-04,6.539200123e-04
122,236,1.951984325e-04,6.539200123e-04
123,236,1.977042412e-04,6.539200123e-04
124,236,2.000000000e-04,6.539200123e-04
125,236,2.023073590e-04,6.539200123e-04
126,236,2.048262778e-04,6.539200123e-04
127,236,2.075787525e-04,6.539200123e-04
128,236,2.105843091e-04,6.539200123e-04
129,236,2.138679432e-04,6.539200123e-04
130,236,2.174546697e-04,6.539200123e-04
131,236,2.213724959e-04,6.539200123e-04
132,236,2.256503856e-04,6.539200123e-04
133,236,2.303242912e-04,6.539200123e-04
134,236,2.354283816e-04,6.539200123e-04
135,236,2.410037832e-04,6.539200123e-04
136,236,2.470936058e-04,6.539200123e-04
137,236,2.537446444e-04,6.539200123e-04
138,236,2.610133227e-04,6.539200123e-04
139,236,2.689484386e-04,6.539200123e-04
140,236,2.776157494e-04,6.539200123e-04
141,236,2.870851727e-04,6.539200123e-04
142,236,2.974263273e-04,6.539200123e-04
143,236,3.087203809e-04,6.539200123e-04
144,236,3.210579460e-04,6.539200123e-04
145,236,3.345353188e-04,6.539200123e-04
146,236,3.492615949e-04,6.539200123e-04
147,236,3.653317449e-04,6.539200123e-04
148,236,3.828930231e-04,6.539200123e-04
149,236,4.020809215e-04,6.539200123e-04
150,236,4.230318110e-04,6.539200123e-04
151,236,4.459114310e-04,6.539200123e-04
152,236,4.709074923e-04,6.539200123e-04
153,236,4.982272631e-04,6.539200123e-04
154,236,5.280468223e-04,6.539200123e-04
155,236,5.606176878e-04,6.539200123e-04
156,236,5.961968980e-04,6.539200123e-04
157,236,6.350512450e-04,6.539200123e-04
158,236,6.774964929e-04,6.539200123e-04
159,236,7.238672441e-04,6.539200123e-04
160,236,7.745057743e-04,6.539200123e-04
161,236,8.298365598e-04,6.539200123e-04
162,236,8.902404685e-04,6.539200123e-04
163,236,9.562452265e-04,6.539200123e-04
164,236,1.028315419e-03,6.539200123e-04
165,236,1.107064121e-03,6.539200123e-04
166,236,1.193057227e-03,6.539200123e-04
167,236,1.286983765e-03,6.539200123e-04
168,236,1.389582490e-03,6.539200123e-04
169,236,1.501687528e-03,6.539200123e-04
170,236,1.618967549e-03,6.539200123e-04
171,236,1.727165678e-03,6.539200123e-04
172,236,1.826235815e-03,6.539200123e-04
173,236,1.916950625e-03,6.539200123e-04
174,236,2.000000000e-03,6.539200123e-04
175,236,2.082774889e-03,6.539200123e-04
176,236,2.173107050e-03,6.539200123e-04
177,236,2.271750002e-03,6.539200123e-04
178,236,2.379493458e-03,6.539200123e-04
179,236,2.497113169e-03,6.539200123e-04
180,236,2.625517812e-03,6.539200123e-04
181,236,2.765775452e-03,6.539200123e-04
182,236,2.918996293e-03,6.539200123e-04
183,236,3.080897764e-03,6.539200123e-04
184,236,3.243063259e-03,6.539200123e-04
185,236,3.405228754e-03,6.539200123e-04
186,236,3.567394249e-03,6.539200123e-04
187,236,3.729559744e-03,6.539200123e-04
188,236,3.891725240e-03,6.539200123e-04
189,236,4.053890735e-03,6.539200123e-04
190,236,4.216056230e-03,6.539200123e-04
191,236,4.378221725e-03,6.539200123e-04
192,236,4.540387220e-03,6.539200123e-04
193,236,4.702552716e-03,6.539200123e-04
194,236,4.864718211e-03,6.539200123e-04
195,236,5.026883706e-03,6.539200123e-04
196,236,5.189049201e-03,6.539200123e-04
197,236,5.351214697e-03,6.539200123e-04
198,236,5.513380192e-03,6.539200123e-04
199,236,5.675545687e-03,6.539200123e-04
200,236,5.837711182e-03,6.539200123e-04
201,236,5.999876677e-03,6.539200123e-04
202,236,6.162042173e-03,6.539200123e-04
203,236,6.324207668e-03,6.539200123e-04
204,236,6.486373163e-03,6.539200123e-04
205,236,6.648538658e-03,6.539200123e-04
206,236,6.810704153e-03,6.539200123e-04
207,236,6.972869649e-03,6.539200123e-04
208,236,7.135035144e-03,6.539200123e-04
209,236,7.297200639e-03,6.539200123e-04
210,236,7.459366134e-03,6.539200123e-04
211,236,7.621531629e-03,6.539200123e-04
212,236,7.783697125e-03,6.539200123e-04
213,236,7.945862620e-03,6.539200123e-04
214,236,8.108028115e-03,6.539200123e-04
215,236,8.270193610e-03,6.539200123e-04
216,236,8.432359105e-03,6.539200123e-04
217,236,8.594524601e-03,6.539200123e-04
218,236,8.756690096e-03,6.539200123e-04
219,236,8.918855591e-03,6.539200123e-04
220,236,9.081021086e-03,6.539200123e-04
221,236,9.243186581e-03,6.539200123e-04
222,236,9.405352077e-03,6.539200123e-04
223,236,9.567517572e-03,6.539200123e-04
224,236,9.729683067e-03,6.539200123e-04
225,236,9.891848562e-03,6.539200123e-04
226,236,1.005401406e-02,6.539200123e-04
227,236,1.021617955e-02,6.539200123e-04
228,236,1.037834505e-02,6.539200123e-04
229,236,1.054051054e-02,6.539200123e-04
230,236,1.070267604e-02,6.539200123e-04
231,236,1.086484153e-02,6.539200123e-04
232,236,1.102700703e-02,6.539200123e-04
233,236,1.118917252e-02,6.539200123e-04
234,236,1.135133802e-02,6.539200123e-04
235,236,1.151350351e-02,6.539200123e-04
236,236,1.167566901e-02,6.539200123e-04
237,236,1.183783450e-02,6.539200123e-04
238,236,1.200000000e-02,6.539200123e-04
0,237,0.000000000e+00,6.612158826e-04
1,237,2.253927972e-07,6.612158826e-04
2,237,4.710108625e-07,6.612158826e-04
3,237,7.388114821e-07,6.612158826e-04
4,237,1.030777353e-06,6.612158826e-04
5,237,1.349134956e-06,6.612158826e-04
6,237,1.696071563e-06,6.612158826e-04
7,237,2.065284294e-06,6.612158826e-04
8,237,2.411371865e-06,6.612158826e-04
9,237,2.728827367e-06,6.612158826e-04
10,237,3.019944202e-06,6.612158826e-04
11,237,3.287031469e-06,6.612158826e-04
12,237,3.531983203e-06,6.612158826e-04
13,237,3.756739224e-06,6.612158826e-04
14,237,3.962851098e-06,6.612158826e-04
15,237,4.151964219e-06,6.612158826e-04
16,237,4.325432522e-06,6.612158826e-04
17,237,4.484611324e-06,6.612158826e-04
18,237,4.630594259e-06,6.612158826e-04
19,237,4.764494569e-06,6.612158826e-04
20,237,4.887303601e-06,6.612158826e-04
21,237,5.000000000e-06,6.612158826e-04
22,237,5.114848341e-06,6.612158826e-04
23,237,5.240242801e-06,6.612158826e-04
24,237,5.377141563e-06,6.612158826e-04
25,237,5.526597356e-06,6.612158826e-04
26,237,5.689894263e-06,6.612158826e-04
27,237,5.868073768e-06,6.612158826e-04
28,237,6.062641445e-06,6.612158826e-04
29,237,6.275108672e-06,6.612158826e-04
30,237,6.507073731e-06,6.612158826e-04
31,237,6.760297723e-06,6.612158826e-04
32,237,7.036854475e-06,6.612158826e-04
33,237,7.338797496e-06,6.612158826e-04
34,237,7.661202504e-06,6.612158826e-04
35,237,7.963145525e-06,6.612158826e-04
36,237,8.239702277e-06,6.612158826e-04
37,237,8.492926269e-06,6.612158826e-04
38,237,8.724891328e-06,6.612158826e-04
39,237,8.937358555e-06,6.612158826e-04
40,237,9.131926232e-06,6.612158826e-04
41,237,9.310105737e-06,6.612158826e-04
42,237,9.473402644e-06,6.612158826e-04
43,237,9.622858437e-06,6.612158826e-04
44,237,9.759757199e-06,6.612158826e-04
45,237,9.885151659e-06,6.612158826e-04
46,237,1.000000000e-05,6.612158826e-04
47,237,1.011405930e-05,6.612158826e-04
48,237,1.023850579e-05,6.612158826e-04
49,237,1.037429763e-05,6.612158826e-04
50,237,1.052248756e-05,6.612158826e-04
51,237,1.068427451e-05,6.612158826e-04
52,237,1.086064888e-05,6.612158826e-04
53,237,1.105320963e-05,6.612158826e-04
54,237,1.126339234e-05,6.612158826e-04
55,237,1.149266672e-05,6.612158826e-04
56,237,1.174289551e-05,6.612158826e-04
57,237,1.201593262e-05,6.612158826e-04
58,237,1.231386622e-05,6.612158826e-04
59,237,1.263910470e-05,6.612158826e-04
60,237,1.299392977e-05,6.612158826e-04
61,237,1.338107707e-05,6.612158826e-04
62,237,1.380356934e-05,6.612158826e-04
63,237,1.426460972e-05,6.612158826e-04
64,237,1.476758416e-05,6.612158826e-04
65,237,1.531658835e-05,6.612158826e-04
66,237,1.591572931e-05,6.612158826e-04
67,237,1.656945854e-05,6.612158826e-04
68,237,1.726290196e-05,6.612158826e-04
69,237,1.791004978e-05,6.612158826e-04
70,237,1.850280949e-05,6.612158826e-04
71,237,1.904597685e-05,6.612158826e-04
72,237,1.954376278e-05,6.612158826e-04
73,237,2.000000000e-05,6.612158826e-04
74,237,2.045916536e-05,6.612158826e-04
75,237,2.096027299e-05,6.612158826e-04
76,237,2.150750030e-05,6.612158826e-04
77,237,2.210488231e-05,6.612158826e-04
78,237,2.275725049e-05,6.612158826e-04
79,237,2.346966455e-05,6.612158826e-04
80,237,2.424709708e-05,6.612158826e-04
81,237,2.509583491e-05,6.612158826e-04
82,237,2.602297258e-05,6.612158826e-04
83,237,2.703470044e-05,6.612158826e-04
84,237,2.813980329e-05,6.612158826e-04
85,237,2.934601584e-05,6.612158826e-04
86,237,3.066314436e-05,6.612158826e-04
87,237,3.210179721e-05,6.612158826e-04
88,237,3.367127719e-05,6.612158826e-04
89,237,3.538565249e-05,6.612158826e-04
90,237,3.725684459e-05,6.612158826e-04
91,237,3.930020206e-05,6.612158826e-04
92,237,4.153132481e-05,6.612158826e-04
93,237,4.396693786e-05,6.612158826e-04
94,237,4.662636647e-05,6.612158826e-04
95,237,4.952955859e-05,6.612158826e-04
96,237,5.270131566e-05,6.612158826e-04
97,237,5.616231216e-05,6.612158826e-04
98,237,5.994062673e-05,6.612158826e-04
99,237,6.406670377e-05,6.612158826e-04
100,237,6.857052640e-05,6.612158826e-04
101,237,7.348863074e-05,6.612158826e-04
102,237,7.885880941e-05,6.612158826e-04
103,237,8.472112729e-05,6.612158826e-04
104,237,9.112499402e-05,6.612158826e-04
105,237,9.811342557e-05,6.612158826e-04
106,237,1.057410232e-04,6.612158826e-04
107,237,1.140723874e-04,6.612158826e-04
108,237,1.230724572e-04,6.612158826e-04
109,237,1.316426770e-04,6.612158826e-04
110,237,1.394949624e-04,6.612158826e-04
111,237,1.466842192e-04,6.612158826e-04
112,237,1.532682039e-04,6.612158826e-04
113,237,1.593014787e-04,6.612158826e-04
114,237,1.648266140e-04,6.612158826e-04
115,237,1.698859017e-04,6.612158826e-04
116,237,1.745200288e-04,6.612158826e-04
117,237,1.787647477e-04,6.612158826e-04
118,237,1.826520855e-04,6.612158826e-04
119,237,1.862127249e-04,6.612158826e-04
120,237,1.894754874e-04,6.612158826e-04
121,237,1.924613893e-04,6.612158826e-04
122,237,1.951984325e-04,6.612158826e-04
123,237,1.977042412e-04,6.612158826e-04
124,237,2.000000000e-04,6.612158826e-04
125,237,2.023073590e-04,6.612158826e-04
126,237,2.048262778e-04,6.612158826e-04
127,237,2.075787525e-04,6.612158826e-04
128,237,2.105843091e-04,6.612158826e-04
129,237,2.138679432e-04,6.612158826e-04
130,237,2.174546697e-04,6.612158826e-04
131,237,2.213724959e-04,6.612158826e-04
132,237,2.256503856e-04,6.612158826e-04
133,237,2.303242912e-04,6.612158826e-04
134,237,2.354283816e-04,6.612158826e-04
135,237,2.410037832e-04,6.612158826e-04
136,237,2.470936058e-04,6.612158826e-04
137,237,2.537446444e-04,6.612158826e-04
138,237,2.610133227e-04,6.612158826e-04
139,237,2.689484386e-04,6.612158826e-04
140,237,2.776157494e-04,6.612158826e-04
141,237,2.870851727e-04,6.612158826e-04
142,237,2.974263273e-04,6.612158826e-04
143,237,3.087203809e-04,6.612158826e-04
144,237,3.210579460e-04,6.612158826e-04
145,237,3.345353188e-04,6.612158826e-04
146,237,3.492615949e-04,6.612158826e-04
147,237,3.653317449e-04,6.612158826e-04
148,237,3.828930231e-04,6.612158826e-04
149,237,4.020809215e-04,6.612158826e-04
150,237,4.230318110e-04,6.612158826e-04
151,237,4.459114310e-04,6.612158826e-04
152,237,4.709074923e-04,6.612158826e-04
153,237,4.982272631e-04,6.612158826e-04
154,237,5.280468223e-04,6.612158826e-04
155,237,5.606176878e-04,6.612158826e-04
156,237,5.961968980e-04,6.612158826e-04
157,237,6.350512450e-04,6.612158826e-04
158,237,6.774964929e-04,6.612158826e-04
159,237,7.238672441e-04,6.612158826e-04
160,237,7.745057743e-04,6.612158826e-04
161,237,8.298365598e-04,6.612158826e-04
162,237,8.902404685e-04,6.612158826e-04
163,237,9.562452265e-04,6.612158826e-04
164,237,1.028315419e-03,6.612158826e-04
165,237,1.107064121e-03,6.612158826e-04
166,237,1.193057227e-03,6.612158826e-04
167,237,1.286983765e-03,6.612158826e-04
168,237,1.389582490e-03,6.612158826e-04
169,237,1.501687528e-03,6.612158826e-04
170,237,1.618967549e-03,6.612158826e-04
171,237,1.727165678e-03,6.612158826e-04
172,237,1.826235815e-03,6.612158826e-04
173,237,1.916950625e-03,6.612158826e-04
174,237,2.000000000e-03,6.612158826e-04
175,237,2.082774889e-03,6.612158826e-04
176,237,2.173107050e-03,6.612158826e-04
177,237,2.271750002e-03,6.612158826e-04
178,237,2.379493458e-03,6.612158826e-04
179,237,2.497113169e-03,6.612158826e-04
180,237,2.625517812e-03,6.612158826e-04
181,237,2.765775452e-03,6.612158826e-04
182,237,2.918996293e-03,6.612158826e-04
183,237,3.080897764e-03,6.612158826e-04
184,237,3.243063259e-03,6.612158826e-04
185,237,3.405228754e-03,6.612158826e-04
186,237,3.567394249e-03,6.612158826e-04
187,237,3.729559744e-03,6.612158826e-04
188,237,3.891725240e-03,6.612158826e-04
189,237,4.053890735e-03,6.612158826e-04
190,237,4.216056230e-03,6.612158826e-04
191,237,4.378221725e-03,6.612158826e-04
192,237,4.540387220e-03,6.612158826e-04
193,237,4.702552716e-03,6.612158826e-04
194,237,4.864718211e-03,6.612158826e-04
195,237,5.026883706e-03,6.612158826e-04
196,237,5.189049201e-03,6.612158826e-04
197,237,5.351214697e-03,6.612158826e-04
198,237,5.513380192e-03,6.612158826e-04
199,237,5.675545687e-03,6.612158826e-04
200,237,5.837711182e-03,6.612158826e-04
201,237,5.999876677e-03,6.612158826e-04
202,237,6.162042173e-03,6.612158826e-04
203,237,6.324207668e-03,6.612158826e-04
204,237,6.486373163e-03,6.612158826e-04
205,237,6.648538658e-03,6.612158826e-04
206,237,6.810704153e-03,6.612158826e-04
207,237,6.972869649e-03,6.612158826e-04
208,237,7.135035144e-03,6.612158826e-04
209,237,7.297200639e-03,6.612158826e-04
210,237,7.459366134e-03,6.612158826e-04
211,237,7.621531629e-03,6.612158826e-04
212,237,7.783697125e-03,6.612158826e-04
213,237,7.945862620e-03,6.612158826e-04
214,237,8.108028115e-03,6.612158826e-04
215,237,8.270193610e-03,6.612158826e-04
216,237,8.432359105e-03,6.612158826e-04
217,237,8.594524601e-03,6.612158826e-04
218,237,8.756690096e-03,6.612158826e-04
219,237,8.918855591e-03,6.612158826e-04
220,237,9.081021086e-03,6.612158826e-04
221,237,9.243186581e-03,6.612158826e-04
222,237,9.405352077e-03,6.612158826e-04
223,237,9.567517572e-03,6.612158826e-04
224,237,9.729683067e-03,6.612158826e-04
225,237,9.891848562e-03,6.612158826e-04
226,237,1.005401406e-02,6.612158826e-04
227,237,1.021617955e-02,6.612158826e-04
228,237,1.037834505e-02,6.612158826e-04
229,237,1.054051054e-02,6.612158826e-04
230,237,1.070267604e-02,6.612158826e-04
231,237,1.086484153e-02,6.612158826e-04
232,237,1.102700703e-02,6.612158826e-04
233,237,1.118917252e-02,6.612158826e-04
234,237,1.135133802e-02,6.612158826e-04
235,237,1.151350351e-02,6.612158826e-04
236,237,1.167566901e-02,6.612158826e-04
237,237,1.183783450e-02,6.612158826e-04
238,237,1.200000000e-02,6.612158826e-04
0,238,0.000000000e+00,6.691867302e-04
1,238,2.253927972e-07,6.691867302e-04
2,238,4.710108625e-07,6.691867302e-04
3,238,7.388114821e-07,6.691867302e-04
4,238,1.030777353e-06,6.691867302e-04
5,238,1.349134956e-06,6.691867302e-04
6,238,1.696071563e-06,6.691867302e-04
7,238,2.065284294e-06,6.691867302e-04
8,238,2.411371865e-06,6.691867302e-04
9,238,2.728827367e-06,6.691867302e-04
10,238,3.019944202e-06,6.691867302e-04
11,238,3.287031469e-06,6.691867302e-04
12,238,3.531983203e-06,6.691867302e-04
13,238,3.756739224e-06,6.691867302e-04
14,238,3.962851098e-06,6.691867302e-04
15,238,4.151964219e-06,6.691867302e-04
16,238,4.325432522e-06,6.691867302e-04
17,238,4.484611324e-06,6.691867302e-04
18,238,4.630594259e-06,6.691867302e-04
19,238,4.764494569e-06,6.691867302e-04
20,238,4.887303601e-06,6.691867302e-04
21,238,5.000000000e-06,6.691867302e-04
22,238,5.114848341e-06,6.691867302e-04
23,238,5.240242801e-06,6.691867302e-04
24,238,5.377141563e-06,6.691867302e-04
25,238,5.526597356e-06,6.691867302e-04
26,238,5.689894263e-06,6.691867302e-04
27,238,5.868073768e-06,6.691867302e-04
28,238,6.062641445e-06,6.691867302e-04
29,238,6.275108672e-06,6.691867302e-04
30,238,6.507073731e-06,6.691867302e-04
31,238,6.760297723e-06,6.691867302e-04
32,238,7.036854475e-06,6.691867302e-04
33,238,7.338797496e-06,6.691867302e-04
34,238,7.661202504e-06,6.691867302e-04
35,238,7.963145525e-06,6.691867302e-04
36,238,8.239702277e-06,6.691867302e-04
37,238,8.492926269e-06,6.691867302e-04
38,238,8.724891328e-06,6.691867302e-04
39,238,8.937358555e-06,6.691867302e-04
40,238,9.131926232e-06,6.691867302e-04
41,238,9.310105737e-06,6.691867302e-04
42,238,9.473402644e-06,6.691867302e-04
43,238,9.622858437e-06,6.691867302e-04
44,238,9.759757199e-06,6.691867302e-04
45,238,9.885151659e-06,6.691867302e-04
46,238,1.000000000e-05,6.691867302e-04
47,238,1.011405930e-05,6.691867302e-04
48,238,1.023850579e-05,6.691867302e-04
49,238,1.037429763e-05,6.691867302e-04
50,238,1.052248756e-05,6.691867302e-04
51,238,1.068427451e-05,6.691867302e-04
52,238,1.086064888e-05,6.691867302e-04
53,238,1.105320963e-05,6.691867302e-04
54,238,1.126339234e-05,6.691867302e-04
55,238,1.149266672e-05,6.691867302e-04
56,238,1.174289551e-05,6.691867302e-04
57,238,1.201593262e-05,6.691867302e-04
58,238,1.231386622e-05,6.691867302e-04
59,238,1.263910470e-05,6.691867302e-04
60,238,1.299392977e-05,6.691867302e-04
61,238,1.338107707e-05,6.691867302e-04
62,238,1.380356934e-05,6.691867302e-04
63,238,1.426460972e-05,6.691867302e-04
64,238,1.476758416e-05,6.691867302e-04
65,238,1.531658835e-05,6.691867302e-04
66,238,1.591572931e-05,6.691867302e-04
67,238,1.656945854e-05,6.691867302e-04
68,238,1.726290196e-05,6.691867302e-04
69,238,1.791004978e-05,6.691867302e-04
70,238,1.850280949e-05,6.691867302e-04
71,238,1.904597685e-05,6.691867302e-04
72,238,1.954376278e-05,6.691867302e-04
73,238,2.000000000e-05,6.691867302e-04
74,238,2.045916536e-05,6.691867302e-04
75,238,2.096027299e-05,6.691867302e-04
76,238,2.150750030e-05,6.691867302e-04
77,238,2.210488231e-05,6.691867302e-04
78,238,2.275725049e-05,6.691867302e-04
79,238,2.346966455e-05,6.691867302e-04
80,238,2.424709708e-05,6.691867302e-04
81,238,2.509583491e-05,6.691867302e-04
82,238,2.602297258e-05,6.691867302e-04
83,238,2.703470044e-05,6.691867302e-04
84,238,2.813980329e-05,6.691867302e-04
